Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
O2	585,561793	585,5615964	585,561604	0,013021484	C40H74O2	924,386536
O2	587,389789	587,3895901	587,389453	-0,233383273	C42H52O2	806,242188
O2	587,48384	587,4836473	587,483354	-0,49925098	C41H64O2	1839,052612
O2	587,577399	587,5772007	587,577253	0,089003842	C40H76O2	885,204468
O2	589,405396	589,4051973	589,405104	-0,15825661	C42H54O2	978,9552
O2	589,499042	589,4988496	589,499003	0,260137739	C41H66O2	2343,810791
O2	589,593243	589,593043	589,592904	-0,235813796	C40H78O2	849,478455
O2	591,421113	591,4209138	591,420754	-0,270211941	C42H56O2	1097,108276
O2	591,514871	591,5146761	591,514654	-0,037338368	C41H68O2	1968,205688
O2	591,608657	591,6084584	591,608553	0,159923476	C40H80O2	1202,507935
O2	593,4368	593,4366008	593,436403	-0,333308636	C42H58O2	1309,812256
O2	593,530665	593,5304626	593,530303	-0,268838632	C41H70O2	870,152283
O2	595,452316	595,4521168	595,452054	-0,10552165	C42H60O2	1583,386597
O2	595,546281	595,54608	595,545954	-0,211649116	C41H72O2	1258,074707
O2	597,374023	597,373814	597,373804	-0,016725342	C43H50O2	534,177795
O2	597,468055	597,467854	597,467703	-0,252815993	C42H62O2	1501,852661
O2	597,562118	597,5619192	597,561604	-0,527399697	C41H74O2	2028,052612
O2	599,38976	599,389551	599,389453	-0,16344901	C43H52O2	633,239929
O2	599,48334	599,4831365	599,483354	0,362823345	C42H64O2	1288,390625
O2	599,577494	599,5772865	599,577253	-0,055921816	C41H76O2	781,536072
O2	601,405456	601,4052471	601,405104	-0,237990049	C43H54O2	770,415466
O2	601,499119	601,4989174	601,499003	0,142356744	C42H66O2	2021,6698
O2	601,593359	601,5931494	601,592904	-0,407870519	C41H78O2	712,715271
O2	603,420971	603,4207631	603,420754	-0,015125353	C43H56O2	1048,419189
O2	603,514711	603,5145082	603,514654	0,241603833	C42H68O2	2094,572021
O2	603,609033	603,6088217	603,608553	-0,445230422	C41H80O2	695,635132
O2	605,436721	605,4365118	605,436403	-0,179698858	C43H58O2	1063,795288
O2	605,530533	605,5303271	605,530303	-0,03984901	C42H70O2	1670,0802
O2	605,624374	605,6241633	605,624204	0,067266916	C41H82O2	889,638916
O2	607,452573	607,4523654	607,452054	-0,512616466	C43H60O2	1591,925049
O2	607,545893	607,545682	607,545954	0,447751105	C42H72O2	1023,36908
O2	609,467833	609,4676243	609,467703	0,12909397	C43H62O2	1681,529297
O2	609,561773	609,5615612	609,561604	0,070178666	C42H74O2	1123,144409
O2	611,389518	611,3892981	611,389453	0,253276395	C44H52O2	484,158264
O2	611,483486	611,4832751	611,483354	0,12900804	C43H64O2	1523,27124
O2	611,577483	611,5772742	611,577253	-0,034593821	C42H76O2	2041,905884
O2	613,40539	613,4051716	613,405104	-0,110155442	C44H54O2	692,825073
O2	613,499409	613,4991975	613,499003	-0,317080164	C43H66O2	1724,712891
O2	613,592887	613,592669	613,592904	0,382933788	C42H78O2	746,995911
O2	615,420836	615,4206183	615,420754	0,220518731	C44H56O2	916,127014
O2	615,5149	615,5146892	615,514654	-0,057128676	C43H68O2	2340,638184
O2	615,608993	615,6087723	615,608553	-0,356280705	C42H80O2	643,786011
O2	617,43687	617,4366509	617,436403	-0,401488979	C44H58O2	930,899902
O2	617,530396	617,530184	617,530303	0,192713194	C43H70O2	2466,04834
O2	617,624529	617,6243063	617,624204	-0,165690942	C42H82O2	607,213928
O2	619,452211	619,4519915	619,452054	0,100896716	C44H60O2	1076,960083
O2	619,546349	619,5461326	619,545954	-0,288318447	C43H72O2	1645,859985
O2	619,639935	619,6397134	619,639853	0,225236241	C42H84O2	842,981689
O2	621,467886	621,4676683	621,467703	0,055788856	C44H62O2	1686,093872
O2	621,562053	621,56183	621,561604	-0,363538921	C43H74O2	843,169922
O2	623,389611	623,3893822	623,389453	0,11355503	C45H52O2	492,862915
O2	623,483772	623,4835517	623,483354	-0,317097935	C44H64O2	1459,025635
O2	623,577373	623,5771509	623,577253	0,163757705	C43H76O2	1158,260498
O2	625,405566	625,4053364	625,405104	-0,371643648	C45H54O2	542,643921
O2	625,499153	625,4989311	625,499003	0,115005103	C44H66O2	1445,384888
O2	625,59336	625,59314	625,592904	-0,377300964	C43H78O2	1913,862671
O2	627,420893	627,4206654	627,420754	0,141176022	C45H56O2	846,138733
O2	627,515084	627,5148606	627,514654	-0,329233983	C44H68O2	1468,602783
O2	627,608707	627,608478	627,608553	0,119462093	C43H80O2	723,376099
O2	629,436653	629,4364241	629,436403	-0,033446259	C45H58O2	870,542725
O2	629,53085	629,5306268	629,530303	-0,514350852	C44H70O2	1879,099243
O2	629,624475	629,6242419	629,624204	-0,060261977	C43H82O2	532,314819
O2	631,452124	631,4518951	631,452054	0,251628086	C45H60O2	1076,796753
O2	631,546322	631,5460982	631,545954	-0,228295585	C44H72O2	2163,543945
O2	633,467784	633,4675536	633,467703	0,235898899	C45H62O2	1087,745239
O2	633,561976	633,561749	633,561604	-0,228905548	C44H74O2	1742,387207
O2	633,655588	633,655355	633,655504	0,235084319	C43H86O2	803,8255
O2	635,483513	635,483282	635,483354	0,113236494	C45H64O2	1256,796631
O2	635,577082	635,5768464	635,577253	0,639792125	C44H76O2	699,202515
O2	637,405667	637,4054272	637,405104	-0,506985512	C46H54O2	500,685852
O2	637,499187	637,4989561	637,499003	0,073641775	C45H66O2	1568,64917
O2	637,593351	637,5931181	637,592904	-0,335799924	C44H78O2	1222,326294
O2	639,421191	639,4209499	639,420754	-0,306432352	C46H56O2	528,547485
O2	639,514685	639,5144518	639,514654	0,316134552	C45H68O2	1453,261353
O2	639,608826	639,6085936	639,608553	-0,063509403	C44H80O2	1635,293701
O2	641,437043	641,4368012	641,436403	-0,620871231	C46H58O2	596,270203
O2	641,530504	641,5302697	641,530303	0,051878822	C45H70O2	1568,113281
O2	641,624616	641,6243724	641,624204	-0,262501165	C44H82O2	486,239136
O2	643,45248	643,4522386	643,452054	-0,286954442	C46H60O2	771,579346
O2	643,545902	643,5456673	643,545954	0,445440886	C45H72O2	1877,523193
O2	643,639979	643,6397361	643,639853	0,18157402	C44H84O2	652,049927
O2	645,468005	645,4677644	645,467703	-0,095111643	C46H62O2	1052,535156
O2	645,562014	645,5617787	645,561604	-0,270653583	C45H74O2	2191,675293
O2	645,655419	645,6551744	645,655504	0,510479106	C44H86O2	649,907104
O2	647,483501	647,4832581	647,483354	0,148126149	C46H64O2	975,801331
O2	647,577462	647,5772226	647,577253	0,04689983	C45H76O2	1569,314819
O2	647,671451	647,6712051	647,671153	-0,080459171	C44H88O2	684,364502
O2	649,499486	649,4992441	649,499003	-0,371147587	C46H66O2	1385,776978
O2	649,592756	649,5925102	649,592904	0,606289445	C45H78O2	845,599792
O2	651,51521	651,514967	651,514654	-0,480492945	C46H68O2	1527,209839
O2	651,60906	651,6088142	651,608553	-0,400923333	C45H80O2	1066,866333
O2	653,436793	653,4365403	653,436403	-0,210116074	C47H58O2	544,995605
O2	653,530551	653,5303047	653,530303	-0,002539015	C46H70O2	1227,89209
O2	653,624335	653,6240886	653,624204	0,176561062	C45H82O2	1230,75647
O2	655,452348	655,4520935	655,452054	-0,060222977	C47H60O2	540,794678
O2	655,546034	655,5457862	655,545954	0,25600666	C46H72O2	1273,575684
O2	657,46794	657,4676882	657,467703	0,022483024	C47H62O2	949,895264
O2	657,562203	657,5619558	657,561604	-0,534960004	C46H74O2	1752,487671
O2	657,655839	657,6555821	657,655504	-0,118698047	C45H86O2	510,53009
O2	659,483454	659,4832011	659,483354	0,231799086	C47H64O2	1039,031738
O2	659,577638	659,5773896	659,577253	-0,207029139	C46H76O2	1897,464966
O2	661,499437	661,4991819	661,499003	-0,270427371	C47H66O2	981,403015
O2	661,592872	661,5926201	661,592904	0,42916099	C46H78O2	1505,504395
O2	661,686996	661,6867379	661,686804	0,099874172	C45H90O2	689,44696
O2	663,515118	663,5148631	663,514654	-0,31521327	C47H68O2	1284,214844
O2	663,608456	663,6081953	663,608553	0,538983187	C46H80O2	619,820435
O2	665,530377	665,5301206	665,530303	0,274073267	C47H70O2	1331,209717
O2	665,624283	665,6240239	665,624204	0,270634572	C46H82O2	943,829712
O2	667,451996	667,4517298	667,452054	0,485658992	C48H60O2	485,792358
O2	667,546445	667,5461864	667,545954	-0,348138376	C47H72O2	1269,539063
O2	667,640246	667,6399873	667,639853	-0,20116719	C46H84O2	1268,655273
O2	669,468203	669,4679362	669,467703	-0,348325427	C48H62O2	562,366516
O2	669,561866	669,5616051	669,561604	-0,00165482	C47H74O2	1198,385376
O2	671,483657	671,4833899	671,483354	-0,053522817	C48H64O2	685,960083
O2	671,577885	671,5776241	671,577253	-0,552567192	C47H76O2	1531,602051
O2	673,499606	673,4993396	673,499003	-0,499811355	C48H66O2	946,126892
O2	673,593027	673,5927649	673,592904	0,206457234	C47H78O2	1688,677734
O2	673,68716	673,6868881	673,686804	-0,12489439	C46H90O2	489,247864
O2	675,515259	675,5149897	675,514654	-0,496948721	C48H68O2	829,606323
O2	675,608549	675,6082841	675,608553	0,398019178	C47H80O2	1484,409546
O2	675,702555	675,7022814	675,702454	0,255506887	C46H92O2	495,433289
O2	677,530502	677,5302325	677,530303	0,104120946	C48H70O2	1024,419434
O2	677,624349	677,6240751	677,624204	0,190197341	C47H82O2	601,100464
O2	679,545918	679,5456486	679,545954	0,449425996	C48H72O2	1338,748169
O2	679,640325	679,6400523	679,639853	-0,293245214	C47H84O2	884,742676
O2	681,562107	681,561835	681,561604	-0,338856428	C48H74O2	1218,348022
O2	681,655667	681,6553948	681,655504	0,160138178	C47H86O2	1215,0271
O2	683,48347	683,4831909	683,483354	0,238574106	C49H64O2	633,205017
O2	683,577559	683,5772849	683,577253	-0,046666858	C48H76O2	1200,67749
O2	683,671673	683,6713923	683,671153	-0,350078427	C47H88O2	531,890076
O2	685,498934	685,4986523	685,499003	0,511601358	C49H66O2	581,647583
O2	685,592867	685,5925928	685,592904	0,453980372	C48H78O2	1526,067505
O2	687,514868	687,5145873	687,514654	0,097000276	C49H68O2	842,443726
O2	687,608638	687,608363	687,608553	0,276346319	C48H80O2	1797,128174
O2	689,530456	689,5301749	689,530303	0,185724818	C49H70O2	1033,114014
O2	689,624776	689,6244973	689,624204	-0,425239186	C48H82O2	1416,355347
O2	691,54631	691,5460266	691,545954	-0,104965538	C49H72O2	986,745789
O2	691,639734	691,6394459	691,639853	0,588546681	C48H84O2	558,208496
O2	693,562331	693,5620465	693,561604	-0,637943313	C49H74O2	1103,27771
O2	693,655573	693,6552839	693,655504	0,317253746	C48H86O2	631,422363
O2	695,483929	695,4836372	695,483354	-0,407165604	C50H64O2	563,124878
O2	695,577688	695,5774017	695,577253	-0,213815902	C49H76O2	1145,254028
O2	695,671472	695,6711858	695,671153	-0,047191704	C48H88O2	1175,229614
O2	697,499435	697,49914	697,499003	-0,196429119	C50H66O2	489,85321
O2	697,593001	697,5927131	697,592904	0,273686508	C49H78O2	1203,553589
O2	699,515543	699,5152478	699,514654	-0,848934088	C50H68O2	616,342041
O2	699,608909	699,6086219	699,608553	-0,098519218	C49H80O2	1774,222656
O2	701,530671	701,5303749	701,530303	-0,102448298	C50H70O2	704,713074
O2	701,624576	701,6242869	701,624204	-0,118092128	C49H82O2	1770,675415
O2	703,546201	703,5459069	703,545954	0,066970409	C50H72O2	1183,454468
O2	703,639897	703,6396049	703,639853	0,352565552	C49H84O2	1571,668457
O2	705,562039	705,5617426	705,561604	-0,196508583	C50H74O2	1159,794556
O2	705,655519	705,6552172	705,655504	0,40646302	C49H86O2	588,925598
O2	707,577332	707,5770342	707,577253	0,309227637	C50H76O2	1261,095703
O2	707,671347	707,6710451	707,671153	0,152429371	C49H88O2	758,957397
O2	709,593497	709,5931974	709,592904	-0,413448982	C50H78O2	1309,918579
O2	709,687285	709,6869836	709,686804	-0,253060054	C49H90O2	1051,091553
O2	711,514619	711,5143096	711,514654	0,484007728	C51H68O2	493,86084
O2	711,608916	711,6086135	711,608553	-0,085002958	C50H80O2	1183,302979
O2	713,530959	713,5306494	713,530303	-0,485441457	C51H70O2	622,388306
O2	713,62425	713,6239475	713,624204	0,359486715	C50H82O2	1564,810547
O2	715,546356	715,5460464	715,545954	-0,12908841	C51H72O2	811,768311
O2	715,640175	715,6398696	715,639853	-0,023253688	C50H84O2	1428,421997
O2	717,562256	717,5619452	717,561604	-0,475435672	C51H74O2	914,264709
O2	717,655824	717,6555165	717,655504	-0,017461179	C50H86O2	1437,192383
O2	719,577786	719,5774747	719,577253	-0,308156118	C51H76O2	1145,430664
O2	719,67188	719,6715632	719,671153	-0,569962854	C50H88O2	576,348938
O2	721,592844	721,5925306	721,592904	0,517398055	C51H78O2	1158,51355
O2	721,687466	721,6871461	721,686804	-0,47405275	C50H90O2	517,009827
O2	723,514579	723,5142584	723,514654	0,546713241	C52H68O2	607,594482
O2	723,608912	723,6085964	723,608553	-0,060028267	C51H80O2	1155,782349
O2	723,702478	723,7021604	723,702454	0,405671384	C50H92O2	903,274292
O2	725,624319	725,6240009	725,624204	0,279862045	C51H82O2	1110,860474
O2	727,546777	727,5464529	727,545954	-0,685759611	C52H72O2	679,306335
O2	727,640562	727,6402443	727,639853	-0,537726542	C51H84O2	1559,942261
O2	729,561643	729,5613168	729,561604	0,393726606	C52H74O2	684,481323
O2	729,655948	729,6556283	729,655504	-0,17034159	C51H86O2	1614,158691
O2	731,577976	731,5776498	731,577253	-0,54243474	C52H76O2	916,47467
O2	731,671181	731,6708578	731,671153	0,403452068	C51H88O2	1365,944702
O2	733,593261	733,5929338	733,592904	-0,040636943	C52H78O2	1073,35022
O2	733,686981	733,6866488	733,686804	0,211577227	C51H90O2	577,457275
O2	735,609029	735,608701	735,608553	-0,201175818	C52H80O2	1296,054321
O2	735,702446	735,7021121	735,702454	0,464670719	C51H92O2	624,990112
O2	737,624372	737,6240396	737,624204	0,222936794	C52H82O2	980,79364
O2	737,718301	737,7179629	737,718103	0,18993571	C51H94O2	490,491821
O2	739,546428	739,5460884	739,545954	-0,18178863	C53H72O2	530,483276
O2	739,640019	739,6396859	739,639853	0,225893775	C52H84O2	1215,389771
O2	741,561783	741,5614407	741,561604	0,220185377	C53H74O2	504,267517
O2	741,655884	741,6555507	741,655504	-0,0630194	C52H86O2	1614,383057
O2	743,577268	743,5769252	743,577253	0,44087978	C53H76O2	626,844971
O2	743,671882	743,6715468	743,671153	-0,529520215	C52H88O2	1698,720337
O2	745,593639	745,5932967	745,592904	-0,526631076	C53H78O2	891,071289
O2	745,687082	745,6867419	745,686804	0,083274408	C52H90O2	1206,918091
O2	747,609126	747,6087807	747,608553	-0,304609764	C53H80O2	828,371033
O2	749,624478	749,6241338	749,624204	0,093594097	C53H82O2	1294,259888
O2	749,718084	749,7177348	749,718103	0,491077383	C52H94O2	692,709961
O2	751,639605	751,6392566	751,639853	0,793436686	C53H84O2	1017,923279
O2	751,73457	751,7342179	751,733754	-0,617090665	C52H96O2	645,500977
O2	753,656134	753,655784	753,655504	-0,371541111	C53H86O2	1125,36853
O2	755,577173	755,5768162	755,577253	0,578158331	C54H76O2	631,807495
O2	755,671407	755,6710564	755,671153	0,127783653	C53H88O2	1430,051514
O2	757,593187	757,5928291	757,592904	0,098907337	C54H78O2	744,492493
O2	757,687056	757,6867035	757,686804	0,132593126	C53H90O2	1531,239258
O2	759,608631	759,6082713	759,608553	0,370826318	C54H80O2	809,733521
O2	759,702999	759,7026428	759,702454	-0,248579586	C53H92O2	1293,067871
O2	761,624286	761,6239233	761,624204	0,368610664	C54H82O2	748,738098
O2	763,640071	763,6397085	763,639853	0,189267724	C54H84O2	1048,523315
O2	765,561825	765,5614545	765,561604	0,195268788	C55H74O2	519,902039
O2	765,655903	765,6555377	765,655504	-0,044045627	C54H86O2	1011,080505
O2	765,750005	765,7496363	765,749403	-0,304686562	C53H98O2	667,760803
O2	767,577124	767,5767506	767,577253	0,654559482	C55H76O2	491,374023
O2	767,671698	767,6713307	767,671153	-0,23141445	C54H88O2	1064,415527
O2	769,593197	769,5928212	769,592904	0,107645117	C55H78O2	495,468994
O2	769,687371	769,6870018	769,686804	-0,256934166	C54H90O2	1149,597046
O2	771,60907	771,608695	771,608553	-0,184083948	C55H80O2	751,920166
O2	771,702837	771,7024672	771,702454	-0,017131133	C54H92O2	1489,552612
O2	773,624656	773,6242775	773,624204	-0,095062251	C55H82O2	664,993347
O2	773,718007	773,7176344	773,718103	0,605594887	C54H94O2	1436,758789
O2	775,639869	775,6394909	775,639853	0,46681637	C55H84O2	957,108948
O2	777,655536	777,6551561	777,655504	0,447388669	C55H86O2	1047,398071
O2	777,749862	777,7494757	777,749403	-0,09344037	C54H98O2	477,963562
O2	779,671581	779,6711982	779,671153	-0,057930863	C55H88O2	998,9776
O2	779,765477	779,7650906	779,765054	-0,04696503	C54H100O2	649,393372
O2	781,592645	781,5922539	781,592904	0,83174594	C56H78O2	484,571838
O2	781,687004	781,6866186	781,686804	0,237165082	C55H90O2	999,762512
O2	783,608728	783,6083355	783,608553	0,277565445	C56H80O2	558,31897
O2	783,702644	783,7022591	783,702454	0,248728925	C55H92O2	1487,924927
O2	785,624958	785,624566	785,624204	-0,460740804	C56H82O2	816,176575
O2	785,718423	785,7180351	785,718103	0,08646824	C55H94O2	1406,067627
O2	787,640318	787,6399222	787,639853	-0,087891127	C56H84O2	707,458313
O2	787,734263	787,7338706	787,733754	-0,148076834	C55H96O2	1107,916748
O2	789,655658	789,6552618	789,655504	0,30666714	C56H86O2	935,827881
O2	791,6709	791,6705019	791,671153	0,822480979	C56H88O2	1017,121277
O2	793,686915	793,6865148	793,686804	0,36441321	C56H90O2	1090,830811
O2	793,780401	793,7799955	793,780703	0,891297198	C55H102O2	571,835815
O2	795,702679	795,7022745	795,702454	0,225608736	C56H92O2	884,919006
O2	797,718109	797,717703	797,718103	0,501409585	C56H94O2	1030,912964
O2	799,640165	799,6397535	799,639853	0,124372992	C57H84O2	713,075134
O2	799,73409	799,7336843	799,733754	0,087174903	C56H96O2	1518,088989
O2	801,655181	801,6547669	801,655504	0,919422339	C57H86O2	720,373718
O2	801,74958	801,7491702	801,749403	0,290345457	C56H98O2	1263,483887
O2	803,671576	803,67116	803,671153	-0,008695442	C57H88O2	791,286011
O2	805,687329	805,686912	805,686804	-0,134000098	C57H90O2	979,842041
O2	807,702353	807,7019315	807,702454	0,646904834	C57H92O2	785,977661
O2	809,718546	809,7181221	809,718103	-0,023541996	C57H94O2	817,16803
O2	811,640084	811,6396547	811,639853	0,244373444	C58H84O2	578,411255
O2	811,733856	811,7334326	811,733754	0,396000126	C57H96O2	1238,633057
O2	813,750198	813,7497721	813,749403	-0,453584706	C57H98O2	1291,481812
O2	815,670793	815,6703596	815,671153	0,972670439	C58H88O2	696,74884
O2	815,765499	815,7650696	815,765054	-0,019126304	C57H100O2	1174,591797
O2	817,686518	817,686083	817,686804	0,881796598	C58H90O2	803,056335
O2	819,703074	819,7026374	819,702454	-0,223773804	C58H92O2	942,479004
O2	821,718354	821,7179131	821,718103	0,231052744	C58H94O2	782,545776
O2	823,639811	823,639364	823,639853	0,593658464	C59H84O2	513,774353
O2	823,734321	823,7338777	823,733754	-0,150168759	C58H96O2	821,708557
O2	825,655939	825,6554886	825,655504	0,01862944	C59H86O2	478,765991
O2	825,74988	825,7494375	825,749403	-0,041721935	C58H98O2	1304,764648
O2	827,671589	827,6711382	827,671153	0,017901398	C59H88O2	644,143738
O2	827,764952	827,7645061	827,765054	0,6618548	C58H100O2	1228,428345
O2	829,686681	829,6862276	829,686804	0,694674563	C59H90O2	670,201172
O2	829,781542	829,7810923	829,780703	-0,469198041	C58H102O2	1087,112061
O2	831,70323	831,702776	831,702454	-0,387210161	C59H92O2	892,52478
O2	833,718028	833,7175706	833,718103	0,638632643	C59H94O2	828,225708
O2	835,734151	835,7336911	835,733754	0,075269112	C59H96O2	875,581909
O2	837,749422	837,7489589	837,749403	0,530114357	C59H98O2	845,099976
O2	839,764825	839,7643608	839,765054	0,825493571	C59H100O2	1064,72876
O2	841,781365	841,7808988	841,780703	-0,232659589	C59H102O2	1214,558594
O2	843,703051	843,7025753	843,702454	-0,143736927	C60H92O2	519,045044
O2	843,796832	843,7963617	843,796354	-0,009102896	C59H104O2	1038,034668
O2	845,717995	845,7175181	845,718103	0,69160691	C60H94O2	646,944519
O2	847,733882	847,7334045	847,733754	0,412248425	C60H96O2	874,325195
O2	849,749561	849,7490793	849,749403	0,380994497	C60H98O2	744,549255
O2	851,764962	851,7644776	851,765054	0,676769646	C60H100O2	773,762695
O2	853,687309	853,6868192	853,686804	-0,017856936	C61H90O2	572,703247
O2	853,781115	853,7806297	853,780703	0,085823638	C60H102O2	1021,815491
O2	855,796856	855,7963688	855,796354	-0,01732282	C60H104O2	1182,969238
O2	857,718529	857,7180339	857,718103	0,08061838	C61H94O2	623,068298
