Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
N	628,582966	NaN	628,582672	-0,467718907	C45H75N		3766,533691
N	630,410583	NaN	630,410522	-0,096762344	C47H53N		850,892395
N	630,50447	NaN	630,504422	-0,076129522	C46H65N		3212,477051
N	632,42625	NaN	632,426173	-0,121753342	C47H55N		795,036743
N	632,520132	NaN	632,520072	-0,09485865	C46H67N		2596,455322
N	634,442049	NaN	634,441822	-0,357794824	C47H57N		1130,732178
N	634,535921	NaN	634,535723	-0,31203917	C46H69N		3621,595459
N	636,457858	NaN	636,457472	-0,606481999	C47H59N		1457,10437
N	636,551715	NaN	636,551372	-0,538841035	C46H71N		4197,335938
N	638,472939	NaN	638,473122	0,286621306	C47H61N		1751,174561
N	638,567391	NaN	638,567023	-0,57629033	C46H73N		1862,954346
N	640,489018	NaN	640,488772	-0,384081674	C47H63N		1992,856079
N	640,582825	NaN	640,582672	-0,238845049	C46H75N		2782,689453
N	642,410373	NaN	642,410522	0,231938916	C48H53N		476,114258
N	642,504743	NaN	642,504422	-0,499607456	C47H65N		2386,297363
N	642,598516	NaN	642,598322	-0,301899325	C46H77N		3197,054932
N	644,426281	NaN	644,426173	-0,167590959	C48H55N		672,180054
N	644,519987	NaN	644,520072	0,131881075	C47H67N		2931,805176
N	646,442227	NaN	646,441822	-0,626506495	C48H57N		912,25177
N	646,535886	NaN	646,535723	-0,252112906	C47H69N		2481,092041
N	648,457453	NaN	648,457472	0,029300302	C48H59N		1053,952393
N	648,551698	NaN	648,551372	-0,502658716	C47H71N		3058,944824
N	650,473111	NaN	650,473122	0,016910768	C48H61N		317,237183
N	650,567302	NaN	650,567023	-0,428856659	C47H73N		3790,632568
N	652,489091	NaN	652,488772	-0,488897302	C48H63N		1714,820068
N	652,582577	NaN	652,582672	0,145575425	C47H75N		1850,422363
N	654,504632	NaN	654,504422	-0,320853447	C48H65N		1843,665039
N	654,598697	NaN	654,598322	-0,572870396	C47H77N		2543,001709
N	656,4263	NaN	656,426173	-0,193471871	C49H55N		466,76474
N	656,520265	NaN	656,520072	-0,293974256	C48H67N		2249,346191
N	656,614256	NaN	656,613972	-0,432522018	C47H79N		2849,541992
N	658,441987	NaN	658,441822	-0,250591616	C49H57N		658,184326
N	658,535873	NaN	658,535723	-0,227778076	C48H69N		2522,947266
N	660,457542	NaN	660,457472	-0,105987142	C49H59N		709,77832
N	660,551344	NaN	660,551372	0,04238883	C48H71N		2307,858398
N	662,473514	NaN	662,473122	-0,59172212	C49H61N		987,913513
N	662,567224	NaN	662,567023	-0,303365536	C48H73N		2697,017578
N	664,489127	NaN	664,488772	-0,534245295	C49H63N		1331,043213
N	664,582739	NaN	664,582672	-0,100815147	C48H75N		3338,046387
N	666,504263	NaN	666,504422	0,238558057	C49H65N		1556,212524
N	666,598444	NaN	666,598322	-0,183018762	C48H77N		1667,01709
N	668,520153	NaN	668,520072	-0,121163153	C49H67N		1581,809448
N	668,614228	NaN	668,613972	-0,382881619	C48H79N		2145,792236
N	670,442085	NaN	670,441822	-0,392278631	C50H57N		408,496765
N	670,536021	NaN	670,535723	-0,444420767	C49H69N		1886,601807
N	670,629983	NaN	670,629622	-0,538300111	C48H81N		2374,425537
N	672,457254	NaN	672,457472	0,32418407	C50H59N		496,093048
N	672,551755	NaN	672,551372	-0,569473227	C49H71N		2140,143555
N	674,473551	NaN	674,473122	-0,636052032	C50H61N		616,794067
N	674,567242	NaN	674,567023	-0,324652692	C49H73N		2038,187866
N	676,488811	NaN	676,488772	-0,057650624	C50H63N		776,330444
N	676,583062	NaN	676,582672	-0,576426232	C49H75N		2532,512695
N	678,504299	NaN	678,504422	0,181281059	C50H65N		997,137207
N	678,598416	NaN	678,598322	-0,138520826	C49H77N		2782,625244
N	680,519911	NaN	680,520072	0,236583764	C50H67N		1305,797729
N	680,613887	NaN	680,613972	0,124887239	C49H79N		1437,473267
N	682,536249	NaN	682,535723	-0,770655634	C50H69N		1440,914673
N	682,630077	NaN	682,629622	-0,666540076	C49H81N		2006,05481
N	684,551798	NaN	684,551372	-0,622305377	C50H71N		1634,248169
N	684,645471	NaN	684,645272	-0,290661468	C49H83N		2135,44043
N	686,567153	NaN	686,567023	-0,189347865	C50H73N		2070,028076
N	688,488887	NaN	688,488772	-0,167032499	C51H63N		697,924866
N	688,582923	NaN	688,582672	-0,36451687	C50H75N		1773,282593
N	690,504423	NaN	690,504422	-0,001448217	C51H65N		762,416138
N	690,598288	NaN	690,598322	0,049232671	C50H77N		2313,009766
N	692,520175	NaN	692,520072	-0,148732151	C51H67N		930,062134
N	692,613862	NaN	692,613972	0,158818627	C50H79N		2526,577393
N	694,536044	NaN	694,535723	-0,462179251	C51H69N		1263,356934
N	694,629547	NaN	694,629622	0,107971209	C50H81N		1369,877075
N	696,551194	NaN	696,551372	0,255544684	C51H71N		1209,188965
N	696,64524	NaN	696,645272	0,045934425	C50H83N		1779,892578
N	698,566988	NaN	698,567023	0,050102565	C51H73N		1393,444458
N	698,660841	NaN	698,660922	0,115936068	C50H85N		1876,632446
N	700,488965	NaN	700,488772	-0,275521904	C52H63N		430,163483
N	700,582592	NaN	700,582672	0,114190663	C51H75N		1799,775391
N	702,504483	NaN	702,504422	-0,086832194	C52H65N		581,203186
N	702,59865	NaN	702,598322	-0,466838576	C51H77N		1621,331543
N	704,52036	NaN	704,520072	-0,408788921	C52H67N		718,175354
N	704,614316	NaN	704,613972	-0,488210586	C51H79N		2019,328735
N	706,535745	NaN	706,535723	-0,031137845	C52H69N		1050,831787
N	706,629483	NaN	706,629622	0,196708425	C51H81N		2248,58667
N	708,551291	NaN	708,551372	0,114317752	C52H71N		1199,515991
N	708,645565	NaN	708,645272	-0,413464976	C51H83N		1246,536011
N	710,566902	NaN	710,567023	0,17028654	C52H73N		1327,169434
N	710,660948	NaN	710,660922	-0,036585662	C51H85N		1756,237793
N	712,488694	NaN	712,488772	0,109475409	C53H63N		389,372345
N	712,582481	NaN	712,582672	0,268039075	C52H75N		1529,962891
N	712,677061	NaN	712,676573	-0,684742587	C51H87N		1722,204468
N	714,504383	NaN	714,504422	0,054583287	C53H65N		478,526031
N	714,598701	NaN	714,598322	-0,530367884	C52H77N		1708,847168
N	716,519849	NaN	716,520072	0,311226452	C53H67N		514,739563
N	716,613922	NaN	716,613972	0,069772572	C52H79N		1670,963135
N	718,535773	NaN	718,535723	-0,069585963	C53H69N		665,543518
N	718,629594	NaN	718,629622	0,038963047	C52H81N		1961,236572
N	720,55128	NaN	720,551372	0,127680001	C53H71N		1012,862549
N	720,645629	NaN	720,645272	-0,49538936	C52H83N		2104,804443
N	722,567058	NaN	722,567023	-0,048438413	C53H73N		1157,341064
N	722,661145	NaN	722,660922	-0,308581789	C52H85N		1238,38855
N	724,583017	NaN	724,582672	-0,476136145	C53H75N		1182,93103
N	724,676834	NaN	724,676573	-0,36016067	C52H87N		1553,863281
N	726,598265	NaN	726,598322	0,078447745	C53H77N		1493,656738
N	726,692605	NaN	726,692222	-0,527045685	C52H89N		1645,651489
N	728,520269	NaN	728,520072	-0,270411218	C54H67N		469,059692
N	728,614305	NaN	728,613972	-0,457032136	C53H79N		1574,375854
N	730,53569	NaN	730,535723	0,045172329	C54H69N		576,574219
N	730,629438	NaN	730,629622	0,251837586	C53H81N		1518,083008
N	732,551729	NaN	732,551372	-0,487337835	C54H71N		606,18219
N	732,645184	NaN	732,645272	0,120112698	C53H83N		1668,430542
N	734,567489	NaN	734,567023	-0,634387313	C54H73N		808,122742
N	734,661458	NaN	734,660922	-0,729588282	C53H85N		1642,315918
N	736,582871	NaN	736,582672	-0,270166551	C54H75N		1110,75293
N	736,676535	NaN	736,676573	0,051583017	C53H87N		1157,024536
N	738,598604	NaN	738,598322	-0,381804279	C54H77N		1064,814087
N	738,691955	NaN	738,692222	0,361449589	C53H89N		1236,318848
N	740,614603	NaN	740,613972	-0,851995809	C54H79N		1056,496704
N	740,708465	NaN	740,707873	-0,799235463	C53H91N		1537,400513
N	742,535598	NaN	742,535723	0,168342069	C55H69N		438,709717
N	742,629947	NaN	742,629622	-0,437634038	C54H81N		1246,453735
N	744,551351	NaN	744,551372	0,028204904	C55H71N		507,657074
N	744,645373	NaN	744,645272	-0,135635052	C54H83N		1386,439087
N	746,567107	NaN	746,567023	-0,112515015	C55H73N		620,016663
N	746,660795	NaN	746,660922	0,170090594	C54H85N		1457,997925
N	748,582777	NaN	748,582672	-0,140265069	C55H75N		542,461914
N	748,676972	NaN	748,676573	-0,53294041	C54H87N		1416,560669
N	750,598271	NaN	750,598322	0,067945796	C55H77N		969,581909
N	752,614355	NaN	752,613972	-0,508893024	C55H79N		1042,526611
N	752,707851	NaN	752,707873	0,029227806	C54H91N		1139,987061
N	754,630089	NaN	754,629622	-0,618846632	C55H81N		1025,581421
N	754,724087	NaN	754,723522	-0,748618512	C54H93N		1042,331543
N	756,64538	NaN	756,645272	-0,142735313	C55H83N		1064,02417
N	758,567767	NaN	758,567023	-0,980796657	C56H73N		512,684875
N	758,661006	NaN	758,660922	-0,110721401	C55H85N		1076,683838
N	760,583151	NaN	760,582672	-0,629780322	C56H75N		566,022522
N	760,676885	NaN	760,676573	-0,410161179	C55H87N		1270,888062
N	762,598705	NaN	762,598322	-0,502230321	C56H77N		674,478638
N	762,692937	NaN	762,692222	-0,937468587	C55H89N		1367,686035
N	764,614347	NaN	764,613972	-0,490443562	C56H79N		800,117493
N	764,708192	NaN	764,707873	-0,41715276	C55H91N		781,894958
N	766,629993	NaN	766,629622	-0,483936427	C56H81N		841,271423
N	766,723444	NaN	766,723522	0,101731586	C55H93N		1045,151367
N	768,64556	NaN	768,645272	-0,37468519	C56H83N		976,281372
N	768,739503	NaN	768,739173	-0,429274338	C55H95N		1117,549072
N	770,660961	NaN	770,660922	-0,050605914	C56H85N		1118,05188
N	772,583011	NaN	772,582672	-0,438787993	C57H75N		520,304932
N	772,677015	NaN	772,676573	-0,572037532	C56H87N		1085,118896
N	774,598245	NaN	774,598322	0,09940636	C57H77N		602,914063
N	774,69274	NaN	774,692222	-0,668652641	C56H89N		1282,97998
N	776,613974	NaN	776,613972	-0,002575282	C57H79N		596,202515
N	776,708048	NaN	776,707873	-0,225309935	C56H91N		1174,906982
N	778,630123	NaN	778,629622	-0,643438145	C57H81N		730,416077
N	778,723768	NaN	778,723522	-0,315901592	C56H93N		767,780579
N	780,645695	NaN	780,645272	-0,541859427	C57H83N		851,491455
N	780,739825	NaN	780,739173	-0,835106041	C56H95N		908,407959
N	782,660599	NaN	782,660922	0,412694682	C57H85N		903,684937
N	782,755216	NaN	782,754822	-0,50335046	C56H97N		821,007629
N	784,676608	NaN	784,676573	-0,044604365	C57H87N		1178,829224
N	786,599024	NaN	786,598322	-0,892450416	C58H77N		390,238556
N	786,692721	NaN	786,692222	-0,634301428	C57H89N		962,034424
N	788,613741	NaN	788,613972	0,29291898	C58H79N		514,526978
N	788,707919	NaN	788,707873	-0,058323242	C57H91N		1171,697144
N	790,62934	NaN	790,629622	0,356677757	C58H81N		557,132324
N	790,724		NaN	790,723522	-0,604509651	C57H93N		1220,43457
N	792,645755	NaN	792,645272	-0,609352023	C58H83N		726,632996
N	792,738995	NaN	792,739173	0,224537914	C57H95N		688,145508
N	794,661008	NaN	794,660922	-0,108222259	C58H85N		775,829529
N	794,754723	NaN	794,754822	0,124566718	C57H97N		842,868835
N	796,676923	NaN	796,676573	-0,439325081	C58H87N		888,72644
N	796,770154	NaN	796,770472	0,399111176	C57H99N		857,683899
N	798,692468	NaN	798,692222	-0,3080035	C58H89N		943,817627
N	800,707559	NaN	800,707873	0,392153007	C58H91N		857,565857
N	802,629434	NaN	802,629622	0,234230079	C59H81N		518,998657
N	802,724062	NaN	802,723522	-0,672709825	C58H93N		1032,9823
N	804,645838	NaN	804,645272	-0,703415554	C59H83N		581,490417
N	804,738981	NaN	804,739173	0,238586621	C58H95N		982,509155
N	806,660575	NaN	806,660922	0,430168353	C59H85N		778,327454
N	806,755171	NaN	806,754822	-0,432597352	C58H97N		554,580261
N	808,676515	NaN	808,676573	0,071722122	C59H87N		613,783875
N	808,770594	NaN	808,770472	-0,150846259	C58H99N		845,31897
N	810,692606	NaN	810,692222	-0,473669279	C59H89N		645,586914
N	810,786159	NaN	810,786122	-0,045634723	C58H101N	650,244995
N	812,707772	NaN	812,707873	0,124275897	C59H91N		740,231018
N	814,723937	NaN	814,723522	-0,509375253	C59H93N		827,289307
N	816,739019	NaN	816,739173	0,188554688	C59H95N		786,140808
N	818,661587	NaN	818,660922	-0,812302117	C60H85N		438,352478
N	818,754958	NaN	818,754822	-0,166105892	C59H97N		939,690491
N	820,676842	NaN	820,676573	-0,327778334	C60H87N		591,925537
N	820,770674	NaN	820,770472	-0,246110218	C59H99N		464,273621
N	822,69282	NaN	822,692222	-0,726881796	C60H89N		534,795959
N	822,786088	NaN	822,786122	0,041323011	C59H101N	680,531616
N	824,708428	NaN	824,707873	-0,672965565	C60H91N		611,217896
N	824,802154	NaN	824,801772	-0,463141585	C59H103N	574,170471
N	826,723588	NaN	826,723522	-0,079833219	C60H93N		589,936584
N	828,739261	NaN	828,739173	-0,106185399	C60H95N		664,714172
N	830,755382	NaN	830,754822	-0,674085765	C60H97N		682,771912
N	832,770835	NaN	832,770472	-0,435894418	C60H99N		539,757507
N	834,786595	NaN	834,786122	-0,566612199	C60H101N	481,614136
N	836,708241	NaN	836,707873	-0,439818976	C61H91N		444,858093
N	836,802594	NaN	836,801772	-0,982311495	C60H103N	605,835388
N	838,722892	NaN	838,723522	0,751141447	C61H93N		479,155518
N	838,8177	NaN	838,817423	-0,330226808	C60H105N	475,667786
N	840,739777	NaN	840,739173	-0,718415436	C61H95N		613,391418
N	842,75563	NaN	842,754822	-0,958760459	C61H97N		462,605713
N	844,770369	NaN	844,770472	0,12192661	C61H99N		710,36908
N	846,786077	NaN	846,786122	0,053142109	C61H101N	641,156006
N	850,723739	NaN	850,723522	-0,255076996	C62H93N		410,192566
N	850,817992	NaN	850,817423	-0,668768627	C61H105N	440,483826
N	852,739365	NaN	852,739173	-0,225156772	C62H95N		460,673492
N	856,770508	NaN	856,770472	-0,042018255	C62H99N		525,447693
N	858,785888	NaN	858,786122	0,272477622	C62H101N	535,833435
N	860,801796	NaN	860,801772	-0,027880983	C62H103N	543,315125
N	866,755392	NaN	866,754822	-0,657625416	C63H97N		492,27298
N	868,771219	NaN	868,770472	-0,859835853	C63H99N		435,827179
N	870,78611	NaN	870,786122	0,013780651	C63H101N	439,463013
N	874,81741	NaN	874,817423	0,014860244	C63H105N	436,833649
N	878,755234	NaN	878,754822	-0,468845222	C64H97N		390,155548
N	884,801788	NaN	884,801772	-0,018083146	C64H103N	406,463043
N	886,817977	NaN	886,817423	-0,624705814	C64H105N	447,181
N	894,786308	NaN	894,786122	-0,207870904	C65H101N	408,426697
NO	282,092518	NaN	282,092437	-0,287139921	C20H13NO	717,870728
NO	296,108173	NaN	296,108087	-0,290434486	C21H15NO	1926,361816
NO	298,123834	NaN	298,123737	-0,325368255	C21H17NO	430,684448
NO	308,108207	NaN	308,108087	-0,389473711	C22H15NO	863,959534
NO	310,123738	NaN	310,123737	-0,003224519	C22H17NO	3082,278809
NO	312,139404	NaN	312,139388	-0,051259151	C22H19NO	411,775177
NO	318,092519	NaN	318,092437	-0,257786701	C23H13NO	494,232208
NO	320,108073	NaN	320,108087	0,043735228	C23H15NO	577,593811
NO	322,12372	NaN	322,123737	0,052774751	C23H17NO	1149,409912
NO	324,139457	NaN	324,139388	-0,212871384	C23H19NO	2997,51709
NO	326,155128	NaN	326,155037	-0,279008415	C23H21NO	478,901184
NO	332,108067	NaN	332,108087	0,060221358	C24H15NO	2073,791016
NO	334,123779	NaN	334,123737	-0,125701934	C24H17NO	1347,112793
NO	336,139471	NaN	336,139388	-0,246921375	C24H19NO	1389,847778
NO	338,155043	NaN	338,155037	-0,017743341	C24H21NO	2304,415039
NO	340,170752	NaN	340,170687	-0,191080544	C24H23NO	664,227173
NO	344,108131	NaN	344,108087	-0,1278668	C25H15NO	471,20108
NO	346,123806	NaN	346,123737	-0,199350673	C25H17NO	5036,262207
NO	348,139377	NaN	348,139388	0,03159654	C25H19NO	1386,325073
NO	350,155166	NaN	350,155037	-0,368408237	C25H21NO	1426,276489
NO	352,170771	NaN	352,170687	-0,238520703	C25H23NO	2230,077148
NO	354,18635	NaN	354,186337	-0,036703844	C25H25NO	845,018677
NO	356,108159	NaN	356,108087	-0,202185804	C26H15NO	414,684753
NO	356,202079	NaN	356,201987	-0,258280423	C25H27NO	448,203918
NO	358,123745	NaN	358,123737	-0,022338648	C26H17NO	1109,286011
NO	360,139495	NaN	360,139388	-0,297107186	C26H19NO	6635,45166
NO	362,155028	NaN	362,155037	0,024851235	C26H21NO	1505,948975
NO	364,170756	NaN	364,170687	-0,189471592	C26H23NO	1791,840576
NO	366,186306	NaN	366,186337	0,084656353	C26H25NO	2389,153564
NO	368,202121	NaN	368,201987	-0,363930681	C26H27NO	914,075623
NO	370,123849	NaN	370,123737	-0,302601505	C27H17NO	1079,845215
NO	370,217629	NaN	370,217637	0,021608911	C26H29NO	682,380737
NO	372,139539	NaN	372,139388	-0,40576194	C27H19NO	1917,730713
NO	374,155046	NaN	374,155037	-0,0240542	C27H21NO	5772,959473
NO	376,170648	NaN	376,170687	0,10367634	C27H23NO	1651,672119
NO	378,186427	NaN	378,186337	-0,237977926	C27H25NO	2315,234375
NO	380,202037	NaN	380,201987	-0,131509045	C27H27NO	2803,677979
NO	382,123801	NaN	382,123737	-0,167485015	C28H17NO	1899,780029
NO	382,217789	NaN	382,217637	-0,397679189	C27H29NO	1064,235962
NO	384,13948	NaN	384,139388	-0,239496399	C28H19NO	1530,840698
NO	384,233345	NaN	384,233287	-0,150949962	C27H31NO	768,718323
NO	386,155087	NaN	386,155037	-0,129481672	C28H21NO	2435,838623
NO	386,249036	NaN	386,248937	-0,256311385	C27H33NO	419,886322
NO	388,170738	NaN	388,170687	-0,1313855	C28H23NO	4876,453125
NO	388,264758	NaN	388,264587	-0,440421315	C27H35NO	440,957642
NO	390,186333	NaN	390,186337	0,010251512	C28H25NO	1884,624023
NO	392,202007	NaN	392,201987	-0,050994132	C28H27NO	2475,241943
NO	394,21767	NaN	394,217637	-0,083710105	C28H29NO	2828,913574
NO	396,13936	NaN	396,139388	0,070682191	C29H19NO	3661,674072
NO	396,233239	NaN	396,233287	0,121140756	C28H31NO	1260,946411
NO	398,24887	NaN	398,248937	0,168236482	C28H33NO	889,441589
NO	400,170633	NaN	400,170687	0,134942418	C29H23NO	2799,717529
NO	400,264734	NaN	400,264587	-0,367257071	C28H35NO	485,232697
NO	402,186455	NaN	402,186337	-0,293396342	C29H25NO	4570,571289
NO	402,280281	NaN	402,280238	-0,10689066	C28H37NO	526,301819
NO	404,202155	NaN	404,201987	-0,415633781	C29H27NO	2366,617188
NO	404,295935	NaN	404,295887	-0,118724928	C28H39NO	541,495117
NO	406,12375	NaN	406,123737	-0,032009949	C30H17NO	457,475281
NO	406,217673	NaN	406,217637	-0,088622444	C29H29NO	2972,656494
NO	408,139355	NaN	408,139388	0,08085473	C30H19NO	923,617737
NO	408,233456	NaN	408,233287	-0,413978981	C29H31NO	3042,983887
NO	410,155198	NaN	410,155037	-0,392534494	C30H21NO	4178,241211
NO	410,248957	NaN	410,248937	-0,048750888	C29H33NO	1333,339233
NO	412,17073	NaN	412,170687	-0,104325711	C30H23NO	1799,565796
NO	412,264641	NaN	412,264587	-0,130983843	C29H35NO	935,940735
NO	414,186427	NaN	414,186337	-0,217293503	C30H25NO	3467,749512
NO	414,280219	NaN	414,280238	0,045862675	C29H37NO	712,375061
NO	416,202001	NaN	416,201987	-0,033637514	C30H27NO	4803,149414
NO	416,295921	NaN	416,295887	-0,081672678	C29H39NO	641,885315
NO	418,21769	NaN	418,217637	-0,126728276	C30H29NO	2762,240234
NO	418,311462	NaN	418,311537	0,17929221	C29H41NO	700,448486
NO	420,139376	NaN	420,139388	0,028561949	C31H19NO	903,190186
NO	420,233209	NaN	420,233287	0,185611189	C30H31NO	3065,367188
NO	422,155155	NaN	422,155037	-0,279518162	C31H21NO	1471,745605
NO	422,249082	NaN	422,248937	-0,343399325	C30H33NO	3836,547363
NO	422,34278	NaN	422,342837	0,134961446	C29H45NO	395,283417
NO	424,170755	NaN	424,170687	-0,160312822	C31H23NO	4003,074951
NO	424,264763	NaN	424,264587	-0,414835472	C30H35NO	1550,300293
NO	424,358541	NaN	424,358487	-0,127250901	C29H47NO	551,684326
NO	426,186442	NaN	426,186337	-0,246371108	C31H25NO	2070,766357
NO	426,280246	NaN	426,280238	-0,018766997	C30H37NO	1183,958862
NO	428,201943	NaN	428,201987	0,102755245	C31H27NO	3875,026855
NO	428,295803	NaN	428,295887	0,196126095	C30H39NO	766,653625
NO	430,21754	NaN	430,217637	0,225467279	C31H29NO	5096,869141
NO	430,311444	NaN	430,311537	0,216122488	C30H41NO	678,69519
NO	432,139352	NaN	432,139388	0,083306454	C32H19NO	573,995728
NO	432,233248	NaN	432,233287	0,090229053	C31H31NO	3427,964111
NO	432,327185	NaN	432,327187	0,004626126	C30H43NO	725,455078
NO	434,15517	NaN	434,155037	-0,306342179	C32H21NO	1171,707031
NO	434,249088	NaN	434,248937	-0,347726815	C31H33NO	3411,77417
NO	434,343047	NaN	434,342837	-0,483489037	C30H45NO	521,700012
NO	436,170582	NaN	436,170687	0,240731445	C32H23NO	1902,84375
NO	436,26451	NaN	436,264587	0,176498396	C31H35NO	4020,249512
NO	436,358478	NaN	436,358487	0,020625243	C30H47NO	417,496796
NO	438,186477	NaN	438,186337	-0,31949878	C32H25NO	3585,887451
NO	438,280402	NaN	438,280238	-0,374189812	C31H37NO	1770,202759
NO	438,374077	NaN	438,374137	0,136869388	C30H49NO	632,644043
NO	440,20202	NaN	440,201987	-0,074965586	C32H27NO	2966,416016
NO	440,29593	NaN	440,295887	-0,097661598	C31H39NO	1349,312622
NO	442,217535	NaN	442,217637	0,230655658	C32H29NO	3968,727783
NO	442,311419	NaN	442,311537	0,26678029	C31H41NO	797,28717
NO	444,233363	NaN	444,233287	-0,171081281	C32H31NO	5044,354004
NO	444,327209	NaN	444,327187	-0,049513063	C31H43NO	662,099243
NO	446,155204	NaN	446,155037	-0,374309346	C33H21NO	988,850525
NO	446,248959	NaN	446,248937	-0,049299837	C32H33NO	3357,101074
NO	446,342753	NaN	446,342837	0,188196142	C31H45NO	725,380798
NO	448,170677	NaN	448,170687	0,022312927	C33H23NO	1186,487305
NO	448,264672	NaN	448,264587	-0,189620154	C32H35NO	3325,192139
NO	448,358707	NaN	448,358487	-0,49067879	C31H47NO	555,839966
NO	450,186336	NaN	450,186337	0,002221302	C33H25NO	2323,064209
NO	450,280258	NaN	450,280238	-0,044416784	C32H37NO	4313,964355
NO	450,374219	NaN	450,374137	-0,182070846	C31H49NO	491,46756
NO	452,201939	NaN	452,201987	0,106147256	C33H27NO	3411,149658
NO	452,295775	NaN	452,295887	0,247625511	C32H39NO	1922,024292
NO	452,389959	NaN	452,389787	-0,380203101	C31H51NO	538,145081
NO	454,217553	NaN	454,217637	0,184933374	C33H29NO	3083,996826
NO	454,311602	NaN	454,311537	-0,143073628	C32H41NO	1345,971069
