Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
O2	437,154792	NaN	437,154703	-0,203589254	C32H22O2	4955,712402
O2	437,248565	NaN	437,248603	0,086907082	C31H34O2	968,843628
O2	437,342378	NaN	437,342503	0,285817178	C30H46O2	3769,489502
O2	437,436521	NaN	437,436403	-0,269753498	C29H58O2	27081,98633
O2	439,17047	NaN	439,170353	-0,266411426	C32H24O2	3799,650146
O2	439,264233	NaN	439,264253	0,04553068	C31H36O2	1203,538818
O2	439,358329	NaN	439,358153	-0,40058435	C30H48O2	3725,613281
O2	441,18596	NaN	441,186003	0,097464561	C32H26O2	2570,718506
O2	441,279996	NaN	441,279903	-0,21075059	C31H38O2	1037,945557
O2	441,373777	NaN	441,373803	0,058906985	C30H50O2	6544,024902
O2	443,201593	NaN	443,201653	0,135378556	C32H28O2	1775,054321
O2	443,295598	NaN	443,295553	-0,10151241	C31H40O2	1263,545288
O2	443,389345	NaN	443,389453	0,243578189	C30H52O2	3873,011963
O2	445,123498	NaN	445,123403	-0,213423961	C33H18O2	1213,005615
O2	445,217419	NaN	445,217303	-0,260546927	C32H30O2	1291,542114
O2	445,311081	NaN	445,311203	0,27396571	C31H42O2	1245,672974
O2	445,405081	NaN	445,405103	0,049393237	C30H54O2	2239,445313
O2	447,139024	NaN	447,139053	0,064856782	C33H20O2	3835,655518
O2	447,232889	NaN	447,232953	0,143102156	C32H32O2	1128,826538
O2	447,326794	NaN	447,326853	0,131894608	C31H44O2	1764,638062
O2	447,420739	NaN	447,420753	0,031290457	C30H56O2	2745,269531
O2	449,154862	NaN	449,154703	-0,353998297	C33H22O2	4531,461914
O2	449,248659	NaN	449,248603	-0,124652586	C32H34O2	1105,475586
O2	449,342496	NaN	449,342503	0,015578317	C31H46O2	2436,277832
O2	449,436371	NaN	449,436403	0,071200285	C30H58O2	5070,587891
O2	451,170465	NaN	451,170353	-0,248243262	C33H24O2	4112,783203
O2	451,264181	NaN	451,264253	0,159551747	C32H36O2	971,297485
O2	451,358244	NaN	451,358153	-0,201613728	C31H48O2	3182,61499
O2	451,452039	NaN	451,452053	0,031011045	C30H60O2	74675,35156
O2	453,185892	NaN	453,186003	0,244932543	C33H26O2	2851,049561
O2	453,279825	NaN	453,279903	0,172079105	C32H38O2	1078,305054
O2	453,373797	NaN	453,373803	0,013234113	C31H50O2	3625,58374
O2	455,201521	NaN	455,201653	0,289981372	C33H28O2	1555,855957
O2	455,295664	NaN	455,295553	-0,243797681	C32H40O2	1154,075684
O2	455,389532	NaN	455,389453	-0,173477887	C31H52O2	8896,262695
O2	457,217434	NaN	457,217303	-0,286515841	C33H30O2	1281,038208
O2	457,311146	NaN	457,311203	0,1246416	C32H42O2	1184,145874
O2	457,405214	NaN	457,405103	-0,242673287	C31H54O2	3428,597168
O2	459,139217	NaN	459,139053	-0,357190265	C34H20O2	2301,86792
O2	459,23308	NaN	459,232953	-0,276548099	C33H32O2	1031,598389
O2	459,326981	NaN	459,326853	-0,278668663	C32H44O2	9241,595703
O2	459,420602	NaN	459,420753	0,328674748	C31H56O2	1871,566895
O2	461,154814	NaN	461,154703	-0,240700137	C34H22O2	3595,765869
O2	461,248536	NaN	461,248603	0,145257893	C33H34O2	1041,216431
O2	461,342619	NaN	461,342503	-0,251440089	C32H46O2	1841,08667
O2	461,436418	NaN	461,436403	-0,032507188	C31H58O2	2710,302734
O2	463,170319	NaN	463,170353	0,073407116	C34H24O2	3896,497803
O2	463,264212	NaN	463,264253	0,088502404	C33H36O2	881,325012
O2	463,358144	NaN	463,358153	0,01942342	C32H48O2	2210,787354
O2	463,452114	NaN	463,452053	-0,131620951	C31H60O2	4058,641602
O2	465,186152	NaN	465,186003	-0,320301985	C34H26O2	3026,048096
O2	465,279882	NaN	465,279903	0,045134122	C33H38O2	846,995422
O2	465,373977	NaN	465,373803	-0,373892984	C32H50O2	2673,454834
O2	465,467782	NaN	465,467703	-0,169721765	C31H62O2	16580,91797
O2	467,201762	NaN	467,201653	-0,233303969	C34H28O2	2022,714844
O2	467,295644	NaN	467,295553	-0,194737569	C33H40O2	838,947632
O2	467,389564	NaN	467,389453	-0,237489313	C32H52O2	4381,975586
O2	469,217245	NaN	469,217303	0,123610105	C34H30O2	1238,685181
O2	469,311272	NaN	469,311203	-0,147023978	C33H42O2	959,533447
O2	469,405003	NaN	469,405103	0,213035605	C32H54O2	10452,81641
O2	471,138918	NaN	471,139053	0,286539609	C35H20O2	1303,441162
O2	471,233044	NaN	471,232953	-0,193110434	C34H32O2	939,43457
O2	471,326872	NaN	471,326853	-0,040311728	C33H44O2	1158,617065
O2	471,420737	NaN	471,420753	0,033939957	C32H56O2	2837,353516
O2	473,154688	NaN	473,154703	0,031702105	C35H22O2	2815,731934
O2	473,248604	NaN	473,248603	-0,002113054	C34H34O2	806,90564
O2	473,342558	NaN	473,342503	-0,116194932	C33H46O2	1349,382202
O2	473,436548	NaN	473,436403	-0,306271337	C32H58O2	1895,236206
O2	475,170344	NaN	475,170353	0,018940576	C35H24O2	3529,320068
O2	475,264378	NaN	475,264253	-0,263011576	C34H36O2	1003,489502
O2	475,358108	NaN	475,358153	0,094665464	C33H48O2	1399,939453
O2	475,452216	NaN	475,452053	-0,342831625	C32H60O2	2517,829834
O2	477,186008	NaN	477,186003	-0,010478094	C35H26O2	2691,348389
O2	477,279807	NaN	477,279903	0,201139833	C34H38O2	859,128601
O2	477,373643	NaN	477,373803	0,335167114	C33H50O2	1828,899048
O2	477,467861	NaN	477,467703	-0,330912435	C32H62O2	4559,035156
O2	479,20146	NaN	479,201653	0,402753202	C35H28O2	2152,711182
O2	479,295705	NaN	479,295553	-0,317132089	C34H40O2	850,539856
O2	479,389291	NaN	479,389453	0,337929838	C33H52O2	1977,241943
O2	479,483263	NaN	479,483353	0,187702033	C32H64O2	45553,73438
O2	481,217178	NaN	481,217303	0,259757908	C35H30O2	1357,749878
O2	481,40519	NaN	481,405103	-0,180720976	C33H54O2	3050,46582
O2	483,232953	NaN	483,232953	0		C35H32O2	1004,806519
O2	483,327023	NaN	483,326853	-0,351728854	C34H44O2	1013,016357
O2	483,420775	NaN	483,420753	-0,04550901	C33H56O2	4819,664063
O2	485,154824	NaN	485,154703	-0,249404982	C36H22O2	1900,82312
O2	485,248573	NaN	485,248603	0,06182398	C35H34O2	924,461121
O2	485,342359	NaN	485,342503	0,296697691	C34H46O2	947,965759
O2	485,436538	NaN	485,436403	-0,278100281	C33H58O2	2081,750732
O2	487,17037	NaN	487,170353	-0,034895391	C36H24O2	2705,29126
O2	487,264182	NaN	487,264253	0,145711489	C35H36O2	879,005371
O2	487,358029	NaN	487,358153	0,254433006	C34H48O2	1112,695679
O2	487,451913	NaN	487,452053	0,287207735	C33H60O2	1516,078369
O2	489,186066	NaN	489,186003	-0,128785369	C36H26O2	2714,753418
O2	489,27993	NaN	489,279903	-0,055183137	C35H38O2	826,375916
O2	489,37383	NaN	489,373803	-0,055172549	C34H50O2	1424,212646
O2	489,467766	NaN	489,467703	-0,12871125	C33H62O2	2038,171875
O2	491,201704	NaN	491,201653	-0,103827012	C36H28O2	1991,810303
O2	491,389557	NaN	491,389453	-0,211644754	C34H52O2	1449,786011
O2	491,483172	NaN	491,483353	0,368272901	C33H64O2	3005,135498
O2	493,217447	NaN	493,217303	-0,29196056	C36H30O2	1617,741943
O2	493,405002	NaN	493,405103	0,20469995	C34H54O2	1777,759521
O2	493,499017	NaN	493,499003	-0,028368852	C33H66O2	9098,050781
O2	495,233089	NaN	495,232953	-0,274618236	C36H32O2	931,534912
O2	495,420694	NaN	495,420753	0,119090691	C34H56O2	2010,183838
O2	497,154849	NaN	497,154703	-0,293671163	C37H22O2	1116,157349
O2	497,342415	NaN	497,342503	0,176940437	C35H46O2	902,004639
O2	497,436438	NaN	497,436403	-0,070360753	C34H58O2	2553,965332
O2	499,17042	NaN	499,170353	-0,134222715	C37H24O2	2124,19043
O2	499,264004	NaN	499,264253	0,498733884	C36H36O2	829,353149
O2	499,358		NaN	499,358153	0,306393315	C35H48O2	796,89502
O2	499,452032	NaN	499,452053	0,042046078	C34H60O2	2014,590088
O2	501,186047	NaN	501,186003	-0,087791757	C37H26O2	2307,564697
O2	501,374003	NaN	501,373803	-0,398903969	C35H50O2	1155,338623
O2	501,467653	NaN	501,467703	0,099707319	C34H62O2	2027,624756
O2	503,201531	NaN	503,201653	0,242447534	C37H28O2	1980,307617
O2	503,389467	NaN	503,389453	-0,027811469	C35H52O2	1351,865601
O2	503,483488	NaN	503,483353	-0,268132003	C34H64O2	2331,290771
O2	505,217444	NaN	505,217303	-0,279087828	C37H30O2	1339,966675
O2	505,498957	NaN	505,499003	0,09099919	C34H66O2	3349,552734
O2	507,232822	NaN	507,232953	0,258263978	C37H32O2	1125,897583
O2	507,420664	NaN	507,420753	0,175396847	C35H56O2	1426,272583
O2	507,514637	NaN	507,514653	0,031526183	C34H68O2	27307,37109
O2	509,248637	NaN	509,248603	-0,066765033	C37H34O2	973,613159
O2	509,436403	NaN	509,436403	0		C35H58O2	1769,661255
O2	511,170527	NaN	511,170354	-0,338439032	C38H24O2	1231,618896
O2	511,358129	NaN	511,358154	0,048889413	C36H48O2	975,147339
O2	511,451982	NaN	511,452054	0,140775659	C35H60O2	2235,934814
O2	513,185921	NaN	513,186003	0,15978612	C38H26O2	1887,083862
O2	513,373808	NaN	513,373804	-0,007791594	C36H50O2	814,442261
O2	513,467604	NaN	513,467703	0,192806674	C35H62O2	1762,031006
O2	515,201595	NaN	515,201654	0,114518266	C38H28O2	1943,395386
O2	515,389353	NaN	515,389454	0,195968309	C36H52O2	1087,633911
O2	515,483485	NaN	515,483354	-0,254130418	C35H64O2	1458,234253
O2	517,217369	NaN	517,217304	-0,125672516	C38H30O2	1280,936157
O2	517,404978	NaN	517,405104	0,243522917	C36H54O2	972,436646
O2	517,499036	NaN	517,499003	-0,063768239	C35H66O2	1941,529175
O2	519,233057	NaN	519,232954	-0,198369536	C38H32O2	1000,790649
O2	519,420906	NaN	519,420754	-0,292633667	C36H56O2	1091,267456
O2	519,514881	NaN	519,514654	-0,436946289	C35H68O2	2712,800781
O2	521,248472	NaN	521,248604	0,253238088	C38H34O2	882,606201
O2	521,436548	NaN	521,436403	-0,278078015	C36H58O2	1070,631836
O2	521,53043	NaN	521,530304	-0,241596699	C35H70O2	5502,038574
O2	523,170162	NaN	523,170354	0,366993272	C39H24O2	1168,644653
O2	523,452128	NaN	523,452054	-0,141369204	C36H60O2	1296,360718
O2	525,185828	NaN	525,186003	0,333215278	C39H26O2	1455,485107
O2	525,373831	NaN	525,373804	-0,05139198	C37H50O2	905,935059
O2	525,467882	NaN	525,467703	-0,340648909	C36H62O2	1612,091431
O2	527,201515	NaN	527,201654	0,263656229	C39H28O2	1409,631104
O2	527,3897	NaN	527,389454	-0,466448462	C37H52O2	827,733459
O2	527,483211	NaN	527,483354	0,271098602	C36H64O2	1628,917969
O2	529,217468	NaN	529,217304	-0,309891606	C39H30O2	1390,493408
O2	529,404973	NaN	529,405104	0,247447558	C37H54O2	812,506165
O2	529,4992	NaN	529,499003	-0,372049803	C36H66O2	1414,718506
O2	531,233086	NaN	531,232954	-0,248478561	C39H32O2	974,105591
O2	531,420739	NaN	531,420754	0,028226222	C37H56O2	988,756958
O2	531,51483	NaN	531,514654	-0,331129158	C36H68O2	1953,285278
O2	533,436404	NaN	533,436403	-0,001874638	C37H58O2	1219,865234
O2	533,530347	NaN	533,530304	-0,080595235	C36H70O2	2710,616455
O2	535,452223	NaN	535,452054	-0,315621163	C37H60O2	1089,27124
O2	535,546009	NaN	535,545954	-0,102698937	C36H72O2	11307,40234
O2	537,186053	NaN	537,186003	-0,09307763	C40H26O2	1149,940186
O2	537,467588	NaN	537,467703	0,213966345	C37H62O2	1272,11731
O2	539,201749	NaN	539,201654	-0,176186403	C40H28O2	1400,696289
O2	539,483197	NaN	539,483354	0,291019174	C37H64O2	1406,554077
O2	541,217105	NaN	541,217304	0,367689648	C40H30O2	1161,832642
O2	541,498886	NaN	541,499003	0,21606688	C37H66O2	1194,847778
O2	543,232838	NaN	543,232954	0,213536383	C40H32O2	811,817871
O2	543,420571	NaN	543,420754	0,336755633	C38H56O2	817,992432
O2	543,514486	NaN	543,514654	0,309099302	C37H68O2	1153,841553
O2	545,530276	NaN	545,530303	0,049493126	C37H70O2	1461,480347
O2	547,452141	NaN	547,452054	-0,158918026	C38H60O2	950,192383
O2	547,546093	NaN	547,545954	-0,253859971	C37H72O2	2181,485596
O2	549,467584	NaN	549,467703	0,216573239	C38H62O2	1199,109497
O2	549,561772	NaN	549,561604	-0,305698213	C37H74O2	3350,498291
O2	551,201501	NaN	551,201654	0,277575364	C41H28O2	1040,220215
O2	551,483185	NaN	551,483354	0,306446239	C38H64O2	829,345581
O2	553,217354	NaN	553,217303	-0,092188006	C41H30O2	960,233704
O2	553,498784	NaN	553,499003	0,395664669	C38H66O2	1209,564575
O2	555,514684	NaN	555,514654	-0,054003976	C38H68O2	1055,811768
O2	557,530261	NaN	557,530303	0,075332228	C38H70O2	1095,520264
O2	559,451972	NaN	559,452054	0,146571988	C39H60O2	1001,741943
O2	559,545821	NaN	559,545954	0,23769272	C38H72O2	1532,391602
O2	561,467632	NaN	561,467703	0,126454291	C39H62O2	1235,090698
O2	561,561682	NaN	561,561604	-0,138898385	C38H74O2	2150,773193
O2	563,483447	NaN	563,483354	-0,165044804	C39H64O2	904,736267
O2	563,577212	NaN	563,577253	0,072749565	C38H76O2	4446,645996
O2	565,499262	NaN	565,499003	-0,458002576	C39H66O2	1052,362549
O2	567,420817	NaN	567,420754	-0,11102872	C40H56O2	926,644531
O2	567,514921	NaN	567,514654	-0,470472433	C39H68O2	1161,790894
O2	569,530266	NaN	569,530303	0,064965815	C39H70O2	1135,576172
O2	571,452164	NaN	571,452054	-0,19249209	C40H60O2	888,952759
O2	571,546126	NaN	571,545954	-0,300938181	C39H72O2	1537,769043
O2	573,467733	NaN	573,467703	-0,052313321	C40H62O2	1159,171631
O2	573,561862	NaN	573,561604	-0,449820905	C39H74O2	1848,436035
O2	575,48353	NaN	575,483354	-0,305829871	C40H64O2	1481,002197
O2	575,577318	NaN	575,577253	-0,112930106	C39H76O2	2488,455322
O2	577,498904	NaN	577,499003	0,171428867	C40H66O2	994,745728
O2	577,592845	NaN	577,592904	0,102148069	C39H78O2	4244,17041
O2	579,514713	NaN	579,514654	-0,101809332	C40H68O2	1166,671021
O2	581,342444	NaN	581,342504	0,103209381	C42H46O2	970,330261
O2	581,530306	NaN	581,530303	-0,005158803	C40H70O2	1171,327759
O2	583,546047	NaN	583,545954	-0,159370482	C40H72O2	1043,707397
O2	585,561793	NaN	585,561604	-0,322767064	C40H74O2	1508,223389
O2	587,577399	NaN	587,577253	-0,248477965	C40H76O2	1443,743042
O2	589,592717	NaN	589,592904	0,317167996	C40H78O2	1874,698486
O2	591,608657	NaN	591,608553	-0,175791914	C40H80O2	3170,810547
O2	595,545744	NaN	595,545954	0,352617625	C41H72O2	808,380493
O2	597,561577	NaN	597,561604	0,045183626	C41H74O2	826,923096
O2	599,577494	NaN	599,577253	-0,401949872	C41H76O2	871,365784
O2	601,592811	NaN	601,592904	0,154589589	C41H78O2	1156,984375
O2	603,608481	NaN	603,608553	0,119282604	C41H80O2	1345,623535
O2	605,624374	NaN	605,624204	-0,280702123	C41H82O2	2072,863037
O2	609,561773	NaN	609,561604	-0,277248434	C42H74O2	813,627258
O2	615,608419	NaN	615,608553	0,21767079	C42H80O2	824,994568
O2	617,623951	NaN	617,624204	0,409634205	C42H82O2	1254,101074
O2	619,639935	NaN	619,639853	-0,132334936	C42H84O2	1671,634399
O2	625,592768	NaN	625,592904	0,21739377	C43H78O2	814,758972
O2	631,639943	NaN	631,639853	-0,142486259	C43H84O2	1278,153442
O2	633,655588	NaN	633,655504	-0,132564145	C43H86O2	2216,07373
O2	645,655419	NaN	645,655504	0,131649152	C44H86O2	1122,24707
O2	647,671451	NaN	647,671153	-0,46011004	C44H88O2	1425,03125
O2	659,671189	NaN	659,671153	-0,054572646	C45H88O2	821,14209
O2	661,686996	NaN	661,686804	-0,290167491	C45H90O2	1275,534058
O2	675,702555	NaN	675,702454	-0,149474076	C46H92O2	1054,710449
O2	689,718402	NaN	689,718103	-0,433510442	C47H94O2	937,953857
O2	749,436486	NaN	749,436403	-0,110749891	C55H58O2	1555,699951
O3	269,212281	NaN	269,212218	-0,234016125	C16H30O3	884,571594
O3	271,227901	NaN	271,227868	-0,121668913	C16H32O3	1375,30542
O3	275,071352	NaN	275,071368	0,058166723	C18H12O3	924,640259
O3	287,071378	NaN	287,071368	-0,034834543	C19H12O3	961,703308
O3	289,087046	NaN	289,087018	-0,09685665	C19H14O3	940,214417
O3	295,227939	NaN	295,227868	-0,240492202	C18H32O3	1736,023804
O3	297,243499	NaN	297,243518	0,063920654	C18H34O3	4205,125488
O3	299,071414	NaN	299,071368	-0,153809441	C20H12O3	1062,594971
O3	299,259239	NaN	299,259168	-0,237252548	C18H36O3	1013,308838
O3	301,086986	NaN	301,087018	0,106281567	C20H14O3	1127,174316
O3	311,071447	NaN	311,071369	-0,250746317	C21H12O3	1389,130493
O3	311,1651	NaN	311,165268	0,539906016	C20H24O3	1267,188843
O3	313,087023	NaN	313,087018	-0,015970001	C21H14O3	1273,705322
O3	313,181003	NaN	313,180918	-0,271408617	C20H26O3	829,235046
O3	313,27489	NaN	313,274818	-0,229830155	C19H38O3	859,705627
O3	315,102728	NaN	315,102668	-0,190414129	C21H16O3	1154,098633
O3	315,196568	NaN	315,196568	0		C20H28O3	1176,781494
O3	317,118364	NaN	317,118318	-0,145056269	C21H18O3	943,679993
O3	317,212189	NaN	317,212219	0,09457391	C20H30O3	1086,07019
O3	325,087032	NaN	325,087018	-0,043065392	C22H14O3	2031,455811
O3	325,18115	NaN	325,180918	-0,713448998	C21H26O3	4476,462891
O3	325,274842	NaN	325,274818	-0,073783763	C20H38O3	1687,584717
O3	327,102716	NaN	327,102668	-0,146742918	C22H16O3	1365,835327
O3	327,290429	NaN	327,290468	0,119160207	C20H40O3	2786,302734
O3	329,118293	NaN	329,118318	0,075960524	C22H18O3	912,878357
O3	333,243558	NaN	333,243518	-0,120032342	C21H34O3	848,176819
O3	337,087028	NaN	337,087018	-0,02966593	C23H14O3	1536,045166
O3	337,274839	NaN	337,274818	-0,062263765	C21H38O3	1192,183594
O3	339,102697	NaN	339,102668	-0,085519823	C23H16O3	1732,145508
O3	339,196395	NaN	339,196568	0,510028745	C22H28O3	5281,677246
O3	339,290494	NaN	339,290468	-0,076630505	C21H40O3	2573,696289
O3	341,1183	NaN	341,118318	0,052767615	C23H18O3	1200,369385
O3	341,306221	NaN	341,306118	-0,301781874	C21H42O3	2901,296387
O3	343,227917	NaN	343,227868	-0,1427623	C22H32O3	984,99292
O3	345,24355	NaN	345,243518	-0,092688199	C22H34O3	849,92334
O3	347,25926	NaN	347,259168	-0,26493181	C22H36O3	927,266785
O3	349,08706	NaN	349,087018	-0,120313841	C24H14O3	1776,62793
O3	349,274814	NaN	349,274818	0,0114523	C22H38O3	1181,467041
O3	351,10267	NaN	351,102668	-0,005696339	C24H16O3	1631,441162
O3	351,290545	NaN	351,290468	-0,219191829	C22H40O3	1569,767456
O3	353,118279	NaN	353,118318	0,110444568	C24H18O3	1616,048218
O3	353,212139	NaN	353,212219	0,226492731	C23H30O3	886,425415
O3	353,306239	NaN	353,306118	-0,342479209	C22H42O3	7222,347168
O3	355,133865	NaN	355,133968	0,290031394	C24H20O3	895,350891
O3	355,321874	NaN	355,321768	-0,298321154	C22H44O3	40915,27344
O3	357,243498	NaN	357,243518	0,055984221	C23H34O3	901,444519
O3	359,25929	NaN	359,259168	-0,339587715	C23H36O3	833,833679
O3	361,086991	NaN	361,087018	0,07477422	C25H14O3	2092,168213
O3	361,274836	NaN	361,274818	-0,049823567	C23H38O3	1068,886108
O3	363,102792	NaN	363,102668	-0,341501209	C25H16O3	2309,863281
O3	363,290542	NaN	363,290468	-0,203693756	C23H40O3	1472,354614
O3	365,118415	NaN	365,118318	-0,265667306	C25H18O3	1711,784668
O3	365,306235	NaN	365,306118	-0,320279333	C23H42O3	1406,622803
O3	367,133885	NaN	367,133968	0,226075512	C25H20O3	1137,286377
O3	367,227994	NaN	367,227868	-0,343111215	C24H32O3	1042,30542
O3	367,321742	NaN	367,321768	0,070782628	C23H44O3	5682,515625
O3	369,243557	NaN	369,243518	-0,105621353	C24H34O3	901,633789
O3	369,337512	NaN	369,337418	-0,254509821	C23H46O3	7802,759766
O3	371,259245	NaN	371,259168	-0,207402286	C24H36O3	978,537476
O3	373,087024	NaN	373,087018	-0,016082039	C26H14O3	1448,461426
O3	373,274906	NaN	373,274818	-0,235751237	C24H38O3	1512,626221
O3	375,102609	NaN	375,102668	0,15729027	C26H16O3	3101,941162
O3	375,290608	NaN	375,290468	-0,37304438	C24H40O3	1489,984863
O3	377,118339	NaN	377,118318	-0,055685441	C26H18O3	2518,275879
O3	377,212251	NaN	377,212219	-0,084832883	C25H30O3	806,038391
O3	377,306209	NaN	377,306118	-0,241183473	C24H42O3	2558,623047
O3	379,133868	NaN	379,133968	0,26375901	C26H20O3	1589,076538
O3	379,227915	NaN	379,227868	-0,123936039	C25H32O3	1001,109009
O3	379,321791	NaN	379,321768	-0,060634538	C24H44O3	2118,512451
O3	381,149498	NaN	381,149618	0,314836994	C26H22O3	1200,108032
O3	381,243667	NaN	381,243518	-0,390826317	C25H34O3	1014,574097
O3	381,337443	NaN	381,337418	-0,065558738	C24H46O3	17630,04297
O3	383,16511	NaN	383,165268	0,412354702	C26H24O3	872,456116
O3	383,259166	NaN	383,259168	0,005218401	C25H36O3	1302,055664
O3	383,353046	NaN	383,353069	0,059996911	C24H48O3	69856,59375
O3	385,087157	NaN	385,087018	-0,360957377	C27H14O3	1480,124512
O3	385,274961	NaN	385,274818	-0,37116363	C25H38O3	1554,753662
O3	387,102763	NaN	387,102668	-0,24541293	C27H16O3	2908,311035
O3	387,196493	NaN	387,196568	0,193700064	C26H28O3	1002,337769
O3	387,290495	NaN	387,290468	-0,069715116	C25H40O3	1814,015381
O3	389,118258	NaN	389,118318	0,154194745	C27H18O3	3243,348877
O3	389,212278	NaN	389,212219	-0,151588252	C26H30O3	916,535156
O3	389,306114	NaN	389,306118	0,010274691	C25H42O3	2376,270752
O3	391,134002	NaN	391,133968	-0,086926738	C27H20O3	2660,694824
O3	391,22784	NaN	391,227868	0,071569544	C26H32O3	882,880188
O3	391,321723	NaN	391,321768	0,114994881	C25H44O3	2344,670654
O3	393,149674	NaN	393,149618	-0,142439411	C27H22O3	1469,550415
O3	393,243545	NaN	393,243518	-0,068659746	C26H34O3	1265,553101
O3	393,337461	NaN	393,337418	-0,109320899	C25H46O3	2081,895752
O3	395,165421	NaN	395,165268	-0,387179776	C27H24O3	1129,641846
O3	395,259311	NaN	395,259168	-0,36178794	C26H36O3	911,215027
O3	395,353009	NaN	395,353069	0,151763081	C25H48O3	8291,227539
O3	397,087073	NaN	397,087018	-0,138508683	C28H14O3	932,156799
O3	397,181162	NaN	397,180918	-0,614329614	C27H26O3	803,618164
O3	397,274818	NaN	397,274818	0		C26H38O3	1576,896729
O3	397,368757	NaN	397,368718	-0,098145622	C25H50O3	12954,96777
O3	399,10274	NaN	399,102668	-0,180404707	C28H16O3	2618,338623
O3	399,290465	NaN	399,290468	0,007513327	C26H40O3	2116,092773
O3	401,118266	NaN	401,118318	0,12963756	C28H18O3	3466,762207
O3	401,212325	NaN	401,212219	-0,264199331	C27H30O3	921,277527
O3	401,306185	NaN	401,306118	-0,166954843	C26H42O3	3566,144043
O3	403,134073	NaN	403,133968	-0,260459322	C28H20O3	3404,137695
O3	403,22785	NaN	403,227868	0,044639772	C27H32O3	825,343506
O3	403,321916	NaN	403,321768	-0,366952671	C26H44O3	4143,3125
O3	405,149614	NaN	405,149618	0,009872896	C28H22O3	2298,0896
O3	405,243584	NaN	405,243518	-0,162865036	C27H34O3	1035,734009
O3	405,33735	NaN	405,337418	0,167761467	C26H46O3	3160,149902
O3	407,165327	NaN	407,165268	-0,144904304	C28H24O3	1585,924561
O3	407,25923	NaN	407,259168	-0,152237211	C27H36O3	1425,15271
O3	407,353177	NaN	407,353069	-0,265126271	C26H48O3	2551,543945
O3	409,180916	NaN	409,180918	0,004887813	C28H26O3	1113,154663
O3	409,274737	NaN	409,274818	0,197911028	C27H38O3	1575,329834
O3	409,368855	NaN	409,368718	-0,334661624	C26H50O3	21255,32031
O3	411,102652	NaN	411,102668	0,038919718	C29H16O3	2147,033447
O3	411,196589	NaN	411,196568	-0,051070465	C28H28O3	960,063843
O3	411,290568	NaN	411,290468	-0,243137169	C27H40O3	2140,609619
O3	411,384335	NaN	411,384368	0,080216952	C26H52O3	52299,26563
O3	413,118227	NaN	413,118318	0,220275877	C29H18O3	3718,42749
O3	413,212311	NaN	413,212219	-0,222645885	C28H30O3	998,560425
O3	413,30618	NaN	413,306118	-0,150009877	C27H42O3	3537,005859
O3	415,134091	NaN	415,133968	-0,296289896	C29H20O3	3734,162354
O3	415,228052	NaN	415,227868	-0,44313018	C28H32O3	911,353699
O3	415,321794	NaN	415,321768	-0,062602064	C27H44O3	8432,139648
O3	417,1497	NaN	417,149618	-0,196572157	C29H22O3	2966,068115
O3	417,243521	NaN	417,243518	-0,007190046	C28H34O3	1183,821167
O3	417,337384	NaN	417,337418	0,081468851	C27H46O3	8587,555664
O3	419,165289	NaN	419,165268	-0,050099571	C29H24O3	2096,822998
O3	419,259221	NaN	419,259168	-0,126413455	C28H36O3	1280,793823
O3	419,353195	NaN	419,353069	-0,300462806	C27H48O3	4210,70459
O3	421,180843	NaN	421,180918	0,178070745	C29H26O3	1348,884033
O3	421,274874	NaN	421,274818	-0,132929854	C28H38O3	1649,59729
O3	421,368678	NaN	421,368718	0,094928737	C27H50O3	2259,809082
O3	423,102812	NaN	423,102668	-0,340342926	C30H16O3	1496,27356
O3	423,196618	NaN	423,196568	-0,118148406	C29H28O3	1250,328125
O3	423,290467	NaN	423,290468	0,002362444	C28H40O3	2190,959717
O3	423,384356	NaN	423,384368	0,02834304	C27H52O3	9424,027344
O3	425,118189	NaN	425,118318	0,303444934	C30H18O3	3309,27002
O3	425,21207	NaN	425,212219	0,35041326	C29H30O3	942,301575
O3	425,306267	NaN	425,306118	-0,350335896	C28H42O3	3093,961182
O3	425,399957	NaN	425,400018	0,143394446	C27H54O3	7037,475098
O3	427,134072	NaN	427,133968	-0,243483328	C30H20O3	4406,943848
O3	427,228017	NaN	427,227868	-0,348760021	C29H32O3	1164,628296
O3	427,321726	NaN	427,321768	0,098286591	C28H44O3	4671,202637
O3	429,149644	NaN	429,149618	-0,060584931	C30H22O3	3601,44458
O3	429,24364	NaN	429,243518	-0,284220949	C29H34O3	1024,916382
O3	429,337399	NaN	429,337418	0,044254237	C28H46O3	18442,42578
O3	431,165186	NaN	431,165268	0,190182295	C30H24O3	2402,98584
O3	431,259222	NaN	431,259168	-0,125214729	C29H36O3	1137,043457
O3	431,353018	NaN	431,353069	0,118232612	C28H48O3	9772,488281
O3	433,180996	NaN	433,180918	-0,180063333	C30H26O3	1737,150513
O3	433,274778	NaN	433,274818	0,092320159	C29H38O3	1337,491089
O3	433,368884	NaN	433,368718	-0,383045645	C28H50O3	2426,648438
O3	435,102775	NaN	435,102668	-0,24591897	C31H16O3	1077,321045
O3	435,19653	NaN	435,196568	0,087316865	C30H28O3	1486,346924
O3	435,290612	NaN	435,290468	-0,330813585	C29H40O3	1619,270508
O3	435,384448	NaN	435,384368	-0,183745688	C28H52O3	2627,061523
O3	437,118336	NaN	437,118318	-0,041178782	C31H18O3	2667,254883
