Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
O3	789,713256	789,7131947	789,713018	-0,223762147	C54H94O3	1641,372314
O3	791,63484	791,6347731	791,634768	-0,006467891	C55H84O3	1201,283936
O3	795,666251	795,6661894	795,666068	-0,152632861	C55H88O3	1291,773193
O3	797,682459	797,6823999	797,681718	-0,854825248	C55H90O3	1325,399658
O3	799,697292	799,6972338	799,697369	0,169017022	C55H92O3	1276,263916
O3	811,697941	811,6978934	811,697369	-0,6460083	C56H92O3	1236,099976
O4	293,175874	293,1758015	293,175833	0,107307125	C17H26O4	1780,915161
O4	413,269714	413,2695573	413,269733	0,425151315	C26H38O4	1196,626587
O4	417,301258	417,3011029	417,301033	-0,167405537	C26H42O4	1372,346313
O4	419,316718	419,3165613	419,316683	0,290242191	C26H44O4	1328,658081
O4	425,269843	425,2696825	425,269733	0,118737212	C27H38O4	1246,470459
O4	427,285509	427,2853576	427,285383	0,059435639	C27H40O4	1903,016724
O4	429,301118	429,300966	429,301033	0,156172044	C27H42O4	1910,163086
O4	431,316678	431,31653	431,316683	0,354664032	C27H44O4	2354,643555
O4	433,332487	433,3323417	433,332334	-0,017727439	C27H46O4	2731,348145
O4	435,254179	435,2540153	435,254083	0,155532079	C28H36O4	1266,469482
O4	437,269988	437,2698245	437,269733	-0,209298681	C28H38O4	1315,80127
O4	439,285562	439,2854067	439,285383	-0,054000864	C28H40O4	1926,949829
O4	441,301226	441,3010718	441,301033	-0,087811529	C28H42O4	2073,123779
O4	443,316725	443,3165708	443,316683	0,253143776	C28H44O4	2133,986328
O4	445,3324	445,332249	445,332334	0,19086693	C28H46O4	2526,48291
O4	447,25409	447,2539202	447,254083	0,363898084	C29H36O4	1152,313354
O4	447,348004	447,3478554	447,347984	0,287547568	C28H48O4	2882,796631
O4	449,269746	449,2695831	449,269733	0,333541335	C29H38O4	1587,80188
O4	451,285457	451,285292	451,285383	0,201588547	C29H40O4	1486,073853
O4	453,300981	453,3008226	453,301033	0,464149152	C29H42O4	2023,023193
O4	455,316695	455,3165459	455,316683	0,301013832	C29H44O4	3131,426758
O4	457,332364	457,332214	457,332334	0,262288844	C29H46O4	3081,736816
O4	459,348067	459,3479254	459,347984	0,127503861	C29H48O4	4633,448242
O4	461,269798	461,269624	461,269733	0,236308306	C30H38O4	1133,262573
O4	461,36389	461,3637462	461,363633	-0,245372754	C29H50O4	4277,570313
O4	463,285661	463,2854913	463,285383	-0,23378125	C30H40O4	1390,997314
O4	465,301189	465,3010214	465,301033	0,024958071	C30H42O4	1552,603394
O4	467,316475	467,3163165	467,316683	0,784178204	C30H44O4	2357,643311
O4	469,332283	469,3321228	469,332334	0,44993902	C30H46O4	2231,414063
O4	471,348064	471,3479101	471,347984	0,156843775	C30H48O4	2998,917969
O4	473,363592	473,3634399	473,363633	0,407935478	C30H50O4	3318,547852
O4	475,285584	475,2854136	475,285383	-0,064330347	C31H40O4	1511,879028
O4	475,379322	475,3791496	475,379283	0,280573805	C30H52O4	1391,573608
O4	477,301193	477,3010216	477,301033	0,02389826	C31H42O4	1474,661011
O4	479,316576	479,3164107	479,316683	0,568087592	C31H44O4	1951,921753
O4	481,332563	481,3323962	481,332334	-0,129276206	C31H46O4	1860,282349
O4	483,348246	483,3480819	483,347984	-0,202496193	C31H48O4	2120,388184
O4	485,36376	485,3636	485,363633	0,067887812	C31H50O4	2585,705322
O4	487,379249	487,3790841	487,379283	0,408072933	C31H52O4	2112,343506
O4	489,301317	489,3011427	489,301033	-0,224263036	C32H42O4	1427,091309
O4	489,394863	489,3946884	489,394933	0,499723317	C31H54O4	1410,099487
O4	491,316811	491,3166392	491,316683	0,089110017	C32H44O4	1608,626343
O4	493,332395	493,3322283	493,332334	0,214258323	C32H46O4	2029,361572
O4	495,348236	495,3480673	495,347984	-0,168199498	C32H48O4	1884,323975
O4	497,363763	497,3636018	497,363633	0,062635269	C32H50O4	2650,485107
O4	499,379523	499,3793612	499,379283	-0,156593651	C32H52O4	2603,884766
O4	501,300935	501,3007576	501,301033	0,549388223	C33H42O4	1335,970337
O4	501,394938	501,3947747	501,394933	0,315626605	C32H54O4	2467,339111
O4	503,316961	503,3167875	503,316683	-0,207671289	C33H44O4	1596,234985
O4	503,410571	503,4103896	503,410583	0,384187938	C32H56O4	1137,975586
O4	505,332641	505,3324653	505,332334	-0,259872293	C33H46O4	1465,071533
O4	505,426229	505,4260473	505,426233	0,367407151	C32H58O4	1133,729004
O4	507,348161	507,3479937	507,347984	-0,019022981	C33H48O4	2117,391113
O4	509,363716	509,3635472	509,363633	0,168386565	C33H50O4	2005,710693
O4	511,37951	511,3793454	511,379284	-0,120154843	C33H52O4	2429,11792
O4	513,30119	513,3010076	513,301034	0,051454951	C34H42O4	1131,390137
O4	513,394959	513,3947963	513,394933	0,266225774	C33H54O4	2656,384033
O4	515,316968	515,3167882	515,316683	-0,20405873	C34H44O4	1269,296387
O4	515,410671	515,4105029	515,410584	0,157318484	C33H56O4	2107,333252
O4	517,33243	517,3322606	517,332334	0,141827273	C34H46O4	2002,43335
O4	517,426462	517,4262824	517,426233	-0,095523842	C33H58O4	1291,079956
O4	519,347792	519,3476206	519,347984	0,699661031	C34H48O4	1844,91394
O4	521,363688	521,3635243	521,363633	0,208507102	C34H50O4	2589,549805
O4	521,457545	521,4573647	521,457533	0,322773762	C33H62O4	1261,752808
O4	523,379534	523,3793684	523,379284	-0,161234339	C34H52O4	2389,324707
O4	525,395146	525,3949822	525,394933	-0,093717342	C34H54O4	2600,142578
O4	527,410758	527,4105987	527,410584	-0,027930824	C34H56O4	3183,958496
O4	529,332415	529,3322386	529,332334	0,180238008	C35H46O4	1505,91626
O4	529,426192	529,4260249	529,426233	0,393130707	C34H58O4	2250,409912
O4	531,348056	531,3478846	531,347984	0,187072226	C35H48O4	1870,596558
O4	533,363599	533,3634361	533,363633	0,369176896	C35H50O4	2715,324463
O4	535,3793	535,3791358	535,379284	0,276756681	C35H52O4	2567,088867
O4	535,473495	535,4733186	535,473184	-0,25132459	C34H64O4	1506,807129
O4	537,39499	537,3948273	537,394933	0,196605709	C35H54O4	2743,076172
O4	539,317112	539,316932	539,316683	-0,461620984	C36H44O4	1288,148193
O4	539,410935	539,4107746	539,410584	-0,353440522	C35H56O4	3035,565186
O4	541,332445	541,3322647	541,332334	0,128095095	C36H46O4	1269,219971
O4	541,426527	541,4263655	541,426233	-0,244701	C35H58O4	2876,127197
O4	543,348144	543,3479709	543,347984	0,024076537	C36H48O4	1728,45166
O4	543,442034	543,4418666	543,441884	0,032081688	C35H60O4	2208,768311
O4	545,363599	545,3634296	545,363633	0,372945697	C36H50O4	2021,8479
O4	545,457737	545,4575612	545,457533	-0,051768752	C35H62O4	1534,962891
O4	547,379544	547,3793805	547,379284	-0,176324721	C36H52O4	2609,816406
O4	547,473471	547,4732925	547,473184	-0,198169841	C35H64O4	1359,537598
O4	549,395365	549,3952013	549,394933	-0,488393823	C36H54O4	2575,79248
O4	549,489071	549,4888883	549,488833	-0,100706341	C35H66O4	1133,991821
O4	551,316533	551,3163505	551,316683	0,603030106	C37H44O4	1138,712646
O4	551,410896	551,410737	551,410584	-0,277551434	C36H56O4	3162,748535
O4	551,50483	551,5046489	551,504483	-0,300849703	C35H68O4	1206,975098
O4	553,332302	553,332124	553,332334	0,379492169	C37H46O4	1370,422363
O4	553,426428	553,4262687	553,426233	-0,064561324	C36H58O4	3100,288818
O4	555,348389	555,348219	555,347984	-0,423136303	C37H48O4	1919,845703
O4	555,442268	555,4421078	555,441884	-0,402844261	C36H60O4	2949,12915
O4	557,363698	557,3635359	557,363633	0,174289534	C37H50O4	2692,133301
O4	557,457789	557,4576228	557,457533	-0,161134201	C36H62O4	2253,215332
O4	559,379473	559,3793097	559,379284	-0,045905935	C37H52O4	2536,115479
O4	559,473298	559,4731254	559,473184	0,104719364	C36H64O4	1692,637085
O4	561,395088	561,3949319	561,394933	0,00191472	C37H54O4	3477,39502
O4	561,489113	561,4889375	561,488833	-0,186067592	C36H66O4	1479,928467
O4	563,410861	563,4107033	563,410584	-0,211804518	C37H56O4	3207,184326
O4	563,504602	563,5044236	563,504483	0,105345133	C36H68O4	1299,650879
O4	565,42664	565,4264838	565,426233	-0,443580276	C37H58O4	3395,657959
O4	565,520084	565,5199062	565,520134	0,402816922	C36H70O4	1319,080811
O4	567,348188	567,3480183	567,347984	-0,060522301	C38H48O4	1855,057007
O4	567,442268	567,4421127	567,441884	-0,402984638	C37H60O4	3494,162109
O4	569,363819	569,363653	569,363633	-0,035210744	C38H50O4	2157,276855
O4	569,457587	569,4574299	569,457533	0,181085557	C37H62O4	3187,810303
O4	571,379488	571,379329	571,379284	-0,078738245	C38H52O4	2897,433838
O4	571,473426	571,4732657	571,473184	-0,142959055	C37H64O4	2734,076904
O4	573,395042	573,3948849	573,394933	0,083934606	C38H54O4	3114,397949
O4	573,489146	573,4889703	573,488833	-0,239378607	C37H66O4	1382,536743
O4	575,410828	575,4106732	575,410584	-0,15505697	C38H56O4	3418,33252
O4	577,33231	577,3321302	577,332334	0,353081169	C39H46O4	1132,629639
O4	577,426196	577,4260403	577,426233	0,333745418	C38H58O4	3233,509521
O4	577,520114	577,5199354	577,520133	0,34209312	C37H70O4	1194,509644
O4	579,34797	579,3477988	579,347983	0,317926118	C39H48O4	1618,058228
O4	579,442005	579,4418535	579,441884	0,05264536	C38H60O4	3859,675049
O4	579,536071	579,5358924	579,535783	-0,188733161	C37H72O4	1175,950317
O4	581,363937	581,3637756	581,363633	-0,245322456	C39H50O4	2444,620361
O4	581,457604	581,4574508	581,457533	0,14141108	C38H62O4	3516,065674
O4	583,379554	583,3793923	583,379283	-0,187359227	C39H52O4	2374,856201
O4	583,473356	583,4732056	583,473184	-0,036996632	C38H64O4	3936,22168
O4	585,395185	585,3950341	585,394933	-0,172754644	C39H54O4	3795,692383
O4	585,489118	585,4889648	585,488833	-0,225109612	C38H66O4	3411,227783
O4	587,410687	587,4105345	587,410584	0,084229914	C39H56O4	3469,477295
O4	587,504745	587,5045737	587,504483	-0,154444182	C38H68O4	1518,886353
O4	589,332815	589,3326382	589,332334	-0,51623188	C40H46O4	1183,036255
O4	589,426438	589,426289	589,426233	-0,095084455	C39H58O4	4004,908936
O4	589,520616	589,5204422	589,520133	-0,524419595	C38H70O4	1337,987915
O4	591,348565	591,3483982	591,347983	-0,702163884	C40H48O4	1785,014282
O4	591,442299	591,4421483	591,441884	-0,446879075	C39H60O4	3631,715088
O4	591,536063	591,5358907	591,535783	-0,182019805	C38H72O4	1403,636719
O4	593,363756	593,3635945	593,363633	0,064843276	C40H50O4	2208,245361
O4	593,457597	593,4574448	593,457533	0,148544894	C39H62O4	3337,02002
O4	593,551468	593,5512911	593,551434	0,24079351	C38H74O4	1134,022827
O4	595,379311	595,3791604	595,379283	0,205871657	C40H52O4	3520,293213
O4	595,473254	595,473106	595,473184	0,130923024	C39H64O4	3962,498047
O4	597,395096	597,3949475	597,394933	-0,024324696	C40H54O4	3798,212646
O4	597,489136	597,4889873	597,488833	-0,258228397	C39H66O4	3752,714355
O4	599,410976	599,4108288	599,410584	-0,408442622	C40H56O4	3948,010742
O4	599,504563	599,5044013	599,504483	0,136334472	C39H68O4	2060,524414
O4	601,426267	601,4261294	601,426233	0,172218005	C40H58O4	6082,974609
O4	601,520485	601,5203106	601,520133	-0,295251292	C39H70O4	1171,671631
O4	603,441922	603,4417863	603,441884	0,161836294	C40H60O4	6530,801758
O4	603,536221	603,5360494	603,535783	-0,441410099	C39H72O4	1293,837036
O4	605,457812	605,457674	605,457533	-0,232815892	C40H62O4	5672,943359
O4	605,551631	605,5514577	605,551434	-0,0391317	C39H74O4	1177,944458
O4	607,379389	607,3792258	607,379283	0,094223827	C41H52O4	1778,584106
O4	607,473246	607,4731028	607,473184	0,133633025	C40H64O4	4341,792969
O4	607,567132	607,5669603	607,567083	0,20189428	C39H76O4	1236,133057
O4	609,394725	609,3945633	609,394933	0,606613267	C41H54O4	1860,727661
O4	609,489206	609,4890627	609,488833	-0,376794675	C40H66O4	4205,100586
O4	611,410461	611,4103065	611,410584	0,453814826	C41H56O4	2489,776855
O4	611,504435	611,5042886	611,504483	0,317839096	C40H68O4	3573,851318
O4	613,426471	613,426319	613,426233	-0,140219975	C41H58O4	2712,120361
O4	613,520496	613,5203373	613,520133	-0,332982369	C40H70O4	2016,493408
O4	615,442055	615,4419088	615,441884	-0,04028463	C41H60O4	3426,062012
O4	615,536126	615,5359604	615,535783	-0,288178278	C40H72O4	1460,739502
O4	617,457651	617,457507	617,457533	0,042172444	C41H62O4	3683,053223
O4	617,551761	617,5515988	617,551434	-0,266796924	C40H74O4	1647,510864
O4	619,473709	619,4735648	619,473184	-0,614745202	C41H64O4	3562,363525
O4	619,567273	619,5671043	619,567083	-0,034378905	C40H76O4	1218,232422
O4	621,394795	621,394635	621,394933	0,479608481	C42H54O4	1725,709839
O4	621,488939	621,4887914	621,488833	0,066868788	C41H66O4	2977,55249
O4	621,583113	621,5829448	621,582734	-0,339067742	C40H78O4	1210,698608
O4	623,410794	623,4106395	623,410584	-0,088993516	C42H56O4	2133,59375
O4	623,504962	623,504814	623,504483	-0,530913477	C41H68O4	2843,498291
O4	625,426295	625,4261442	625,426233	0,142018296	C42H58O4	2440,672852
O4	625,520481	625,5203359	625,520133	-0,324415987	C41H70O4	3147,29834
O4	627,442352	627,4422066	627,441884	-0,514137927	C42H60O4	3015,750488
O4	627,535953	627,535792	627,535783	-0,014317419	C41H72O4	1522,362427
O4	629,45765	629,4575035	629,457533	0,046818535	C42H62O4	2792,928711
O4	629,551853	629,5516892	629,551434	-0,40534117	C41H74O4	1312,720093
O4	631,473256	631,4731116	631,473184	0,114728838	C42H64O4	2965,999756
O4	631,56746	631,5672957	631,567083	-0,336824759	C41H76O4	1250,982056
O4	633,489051	633,4889105	633,488833	-0,122288555	C42H66O4	3429,568604
O4	635,410756	635,4105985	635,410584	-0,022866068	C43H56O4	1581,512207
O4	635,504915	635,5047705	635,504483	-0,452433873	C42H68O4	2784,531738
O4	637,425968	637,425819	637,426233	0,649534691	C43H58O4	2210,625488
O4	637,520726	637,5205814	637,520133	-0,703402059	C42H70O4	2686,646729
O4	639,44224	639,44209	639,441884	-0,322197934	C43H60O4	2055,064941
O4	639,53636	639,536214	639,535783	-0,673992207	C42H72O4	2446,417969
O4	641,457602	641,4574554	641,457533	0,120960888	C43H62O4	2306,34082
O4	641,551692	641,551533	641,551434	-0,154259123	C42H74O4	1344,689697
O4	643,473168	643,4730245	643,473184	0,24792157	C43H64O4	2552,433838
O4	643,567224	643,5670661	643,567083	0,026297213	C42H76O4	1365,153564
O4	645,488823	645,4886841	645,488833	0,230748177	C43H66O4	3024,08374
O4	647,411143	647,4109828	647,410584	-0,616011556	C44H56O4	1163,634033
O4	647,504449	647,5043057	647,504483	0,273812436	C43H68O4	2408,219971
O4	649,426678	649,4265228	649,426233	-0,44617114	C44H58O4	1388,566772
O4	649,520565	649,5204235	649,520133	-0,447313633	C43H70O4	2520,560547
O4	651,441949	651,4417952	651,441884	0,136299152	C44H60O4	1427,224243
O4	651,53642	651,5362758	651,535783	-0,756382642	C43H72O4	2157,614746
O4	653,458129	653,4579791	653,457533	-0,682730486	C44H62O4	1630,385376
O4	653,551892	653,5517433	653,551434	-0,473197543	C43H74O4	1708,422485
O4	655,473816	655,4736759	655,473184	-0,750447271	C44H64O4	2403,163086
O4	655,567508	655,5673589	655,567083	-0,420886576	C43H76O4	1623,675903
O4	657,488885	657,4887441	657,488833	0,135250591	C44H66O4	2232,592041
O4	659,505187	659,5050497	659,504483	-0,859289544	C44H68O4	2520,743164
O4	661,52064	661,5205049	661,520133	-0,562204131	C44H70O4	2672,445557
O4	663,442466	663,4423158	663,441884	-0,650785275	C45H60O4	1334,116943
O4	663,53645	663,5363106	663,535783	-0,795112484	C44H72O4	2124,408203
O4	665,457953	665,4578067	665,457533	-0,411315284	C45H62O4	1519,881836
O4	665,551839	665,5517008	665,551434	-0,40080454	C44H74O4	2148,657959
O4	667,473582	667,4734388	667,473184	-0,381755425	C45H64O4	1668,90686
O4	667,567362	667,5672248	667,567083	-0,212345414	C44H76O4	2155,633057
O4	669,489241	669,489106	669,488833	-0,407767112	C45H66O4	2286,414063
O4	671,504822	671,5046893	671,504483	-0,307203943	C45H68O4	2425,157715
O4	671,599056	671,5989059	671,598383	-0,778597073	C44H80O4	1143,354004
O4	673,520211	673,5200791	673,520133	0,080035482	C45H70O4	2408,113281
O4	675,442028	675,441884	675,441884	5,68E-05	C46H60O4	1367,560303
O4	675,535988	675,5358581	675,535783	-0,111123975	C45H72O4	2515,851563
O4	677,457528	677,4573825	677,457533	0,222084625	C46H62O4	1234,020752
O4	677,55205	677,5519182	677,551434	-0,714704914	C45H74O4	2223,331543
O4	679,473208	679,4730742	679,473184	0,161567747	C46H64O4	1951,540283
O4	679,567595	679,56746	679,567083	-0,554818385	C45H76O4	1850,133179
O4	681,488965	681,4888271	681,488833	0,00863282	C46H66O4	1564,061279
O4	681,583208	681,5830727	681,582734	-0,496948862	C45H78O4	1745,440063
O4	683,504691	683,504561	683,504483	-0,114128037	C46H68O4	2104,219482
O4	683,598785	683,598642	683,598383	-0,378898998	C45H80O4	1200,544189
O4	685,52028	685,5201504	685,520133	-0,025425054	C46H70O4	2047,469238
O4	687,441874	687,4417348	687,441884	0,216982363	C47H60O4	1296,675659
O4	687,53634	687,5362113	687,535783	-0,622907174	C46H72O4	2027,742432
O4	689,457753	689,4576141	689,457533	-0,117607733	C47H62O4	1251,643066
O4	689,552053	689,5519195	689,551434	-0,704135918	C46H74O4	1577,157471
O4	691,56731	691,5671835	691,567083	-0,14528594	C46H76O4	2030,796875
O4	693,488776	693,4886447	693,488833	0,271471567	C47H66O4	1580,829102
O4	693,583454	693,5833275	693,582734	-0,855632162	C46H78O4	1933,499268
O4	695,505169	695,5050388	695,504483	-0,799199369	C47H68O4	1580,121094
O4	695,598933	695,5988054	695,598383	-0,607195024	C46H80O4	1757,207642
O4	697,520798	697,5206699	697,520133	-0,769794566	C47H70O4	1647,27771
O4	699,536289	699,5361712	699,535783	-0,554906855	C47H72O4	2445,819336
O4	701,551537	701,5514169	701,551434	0,024336319	C47H74O4	2106,197998
O4	705,48893	705,4888007	705,488833	0,045824651	C48H66O4	1279,643677
O4	705,583145	705,5830249	705,582734	-0,412352333	C47H78O4	1902,113037
O4	709,520313	709,520191	709,520133	-0,081782614	C48H70O4	1580,736694
O4	709,614845	709,6147226	709,614034	-0,970373193	C47H82O4	1547,570801
O4	711,536082	711,5359672	711,535783	-0,258836051	C48H72O4	2041,521973
O4	717,583306	717,5831939	717,582734	-0,640955742	C48H78O4	1953,827026
O4	719,598955	719,5988398	719,598383	-0,634729206	C48H80O4	1610,133057
O4	723,53598	723,5358645	723,535783	-0,112662074	C49H72O4	1428,437012
O4	723,630319	723,630208	723,629683	-0,725450161	C48H84O4	1724,393677
O4	727,567616	727,5675005	727,567083	-0,573876474	C49H76O4	1275,360718
O4	729,583404	729,5832959	729,582734	-0,770231223	C49H78O4	1653,311523
O4	731,599046	731,5989394	731,598383	-0,760590896	C49H80O4	1662,524658
O4	733,614448	733,6143437	733,614034	-0,422106321	C49H82O4	1723,224731
O4	735,630333	735,6302243	735,629683	-0,735837207	C49H84O4	1345,775146
O4	737,551881	737,5517698	737,551434	-0,455344189	C50H74O4	1144,110962
O4	737,645792	737,6456888	737,645333	-0,482409704	C49H86O4	1606,505615
O4	741,583432	741,5833333	741,582734	-0,80814666	C50H78O4	1725,631836
O4	743,599036	743,5989377	743,598383	-0,745960886	C50H80O4	1648,065308
O4	745,614682	745,614582	745,614034	-0,735011736	C50H82O4	1440,838013
O4	749,552162	749,5520602	749,551434	-0,835497534	C51H74O4	1179,196411
O4	749,64575	749,6456524	749,645333	-0,426081819	C50H86O4	1404,090576
O4	751,567755	751,5676554	751,567083	-0,761638145	C51H76O4	1212,989136
O4	753,583038	753,5829421	753,582734	-0,276085418	C51H78O4	1327,025146
O4	755,598784	755,5986859	755,598383	-0,400823944	C51H80O4	1132,155884
O4	759,630473	759,6303837	759,629683	-0,922450477	C51H84O4	1446,237549
O4	769,61472	769,6146359	769,614034	-0,782051776	C52H82O4	1282,741821
O4	773,6455	773,64542	773,645333	-0,112493704	C52H86O4	1329,529297
O4	775,661732	775,6616506	775,660983	-0,860694928	C52H88O4	1164,978271
O4	777,676597	777,6765176	777,676633	0,148412163	C52H90O4	1179,17334
O4	779,598874	779,5987952	779,598383	-0,528730005	C53H80O4	1129,495728
O4	781,614846	781,6147748	781,614034	-0,947844112	C53H82O4	1454,67627
O4	789,677374	789,6773087	789,676633	-0,855664032	C53H90O4	1383,774414
O4	791,692727	791,6926588	791,692284	-0,473472853	C53H92O4	1135,381592
O4	793,614431	793,6143677	793,614034	-0,420477443	C54H82O4	1297,380005
O4	797,64585	797,6457966	797,645333	-0,581255518	C54H86O4	1699,234375
O4	813,677011	813,6769636	813,676633	-0,406318154	C55H90O4	1151,854248
S	513,356649	513,356477	513,356046	-0,839503231	C36H50S		1764,482178
S	523,340964	523,3407846	523,340396	-0,74249281	C37H48S		1314,704102
S	541,387914	541,3877465	541,387346	-0,739733589	C38H54S		2206,62915
S	543,40358	543,4034146	543,402996	-0,770288686	C38H56S		2412,678223
S	551,466147	551,4659737	551,465596	-0,684943074	C38H64S		1686,003296
S	553,387939	553,3877736	553,387346	-0,772715116	C39H54S		2363,455566
S	559,341099	559,3409217	559,340396	-0,939905575	C40H48S		1384,863037
S	559,434911	559,4347596	559,434296	-0,828743304	C39H60S		4350,714844
S	563,372413	563,3722388	563,371695	-0,965275811	C40H52S		1554,682129
S	565,481831	565,4816584	565,481246	-0,729347394	C39H66S		1651,211548
S	569,419291	569,4191265	569,418646	-0,843801136	C40H58S		2295,754395
S	581,419212	581,4190544	581,418646	-0,702496372	C41H58S		2894,610596
S	589,388038	589,3878705	589,387346	-0,889925027	C42H54S		1759,766846
S	591,403636	591,4034689	591,402996	-0,799630748	C42H56S		1759,725098
S	593,419204	593,4190413	593,418646	-0,666088213	C42H58S		2089,414795
S	593,513063	593,5128958	593,512545	-0,591133362	C41H70S		1723,150391
S	603,497616	603,4974551	603,496896	-0,926455993	C42H68S		2052,694336
S	609,450398	609,4502392	609,449946	-0,481127691	C43H62S		2108,508057
S	613,481743	613,4815935	613,481246	-0,566410711	C43H66S		3025,27832
S	615,403632	615,4034614	615,402996	-0,756248651	C44H56S		1182,54834
S	617,418976	617,4188134	617,418646	-0,271197216	C44H58S		1627,749878
S	617,513075	617,5129139	617,512545	-0,597390408	C43H70S		1731,008423
S	619,434781	619,4346139	619,434296	-0,513237306	C44H60S		1307,334839
S	619,528914	619,5287501	619,528196	-0,894454207	C43H72S		1498,842896
S	621,450343	621,4501888	621,449946	-0,39076803	C44H62S		2225,371582
S	621,544504	621,5443383	621,543846	-0,792068682	C43H74S		1350,274048
S	623,466115	623,4659659	623,465596	-0,593343717	C44H64S		2709,577637
S	625,481974	625,4818204	625,481246	-0,918324591	C44H66S		2158,585449
S	629,419257	629,4190912	629,418646	-0,707321359	C45H58S		1208,637817
S	631,434616	631,4344494	631,434296	-0,24298101	C45H60S		1136,484863
S	631,528809	631,5286536	631,528196	-0,724632893	C44H72S		1834,022461
S	635,559956	635,5597911	635,559496	-0,46426033	C44H76S		1147,037842
S	637,481958	637,4818098	637,481246	-0,884354281	C45H66S		2286,405762
S	639,497346	639,4971997	639,496896	-0,4749049	C45H68S		2411,389404
S	641,513056	641,512915	641,512545	-0,576743798	C45H70S		2949,401855
S	643,434927	643,4347662	643,434296	-0,730697502	C46H60S		1207,862427
S	643,528971	643,5288227	643,528196	-0,973867172	C45H72S		2069,766357
S	645,450342	645,4501861	645,449946	-0,371995287	C46H62S		1443,743408
S	645,544346	645,5441956	645,543846	-0,541503986	C45H74S		1823,467285
S	647,465727	647,4655724	647,465596	0,036385546	C46H64S		1478,355225
S	649,481602	649,4814562	649,481246	-0,323665492	C46H66S		2086,58374
S	653,51309	653,5129468	653,512545	-0,614810791	C46H70S		2173,258545
S	657,450269	657,4501153	657,449946	-0,257455745	C47H62S		1285,387329
S	657,544527	657,5443843	657,543846	-0,818688332	C46H74S		2066,107178
S	659,465674	659,4655257	659,465596	0,106541372	C47H64S		1565,647949
S	661,481549	661,4814009	661,481246	-0,234168892	C47H66S		1517,735596
S	661,575641	661,575488	661,575146	-0,51696373	C46H78S		1229,349365
S	665,51294	665,5128019	665,512545	-0,385975053	C47H70S		2161,167969
S	667,528902	667,5287646	667,528196	-0,851801568	C47H72S		2142,917236
S	669,544218	669,5440816	669,543846	-0,351900531	C47H74S		2149,762207
S	671,465907	671,4657585	671,465596	-0,242058535	C48H64S		1228,724365
S	671,56013	671,5599905	671,559496	-0,736418391	C47H76S		1805,421143
S	673,481749	673,4816042	673,481246	-0,531795123	C48H66S		1376,072632
S	673,575852	673,5757068	673,575146	-0,83258586	C47H78S		1353,303467
S	675,497295	675,4971555	675,496896	-0,384155436	C48H68S		1659,371216
S	677,513126	677,5129919	677,512545	-0,659678523	C48H70S		2011,960449
S	679,528439	679,5283026	679,528196	-0,156916128	C48H72S		1742,362305
S	681,544523	681,5443894	681,543846	-0,797238403	C48H74S		1875,486694
S	683,559871	683,5597422	683,559496	-0,360165712	C48H76S		2213,508545
S	685,575786	685,5756542	685,575146	-0,741299513	C48H78S		1857,490356
S	687,591457	687,5913223	687,590796	-0,76547924	C48H80S		1566,823853
S	689,513178	689,5130459	689,512545	-0,726508874	C49H70S		1676,576538
S	691,528931	691,5288033	691,528196	-0,878147412	C49H72S		1928,390747
S	695,560106	695,5599796	695,559496	-0,695274208	C49H76S		1855,844971
S	697,481756	697,4816217	697,481246	-0,538600894	C50H66S		1259,745728
S	699,591123	699,5909911	699,590796	-0,278881156	C49H80S		1328,066162
S	701,512787	701,5126531	701,512545	-0,154086044	C50H70S		1162,921875
S	703,528214	703,5280869	703,528196	0,155011794	C50H72S		1481,804199
S	707,559896	707,559776	707,559496	-0,395741446	C50H76S		1812,164673
S	709,575962	709,5758448	709,575146	-0,98475982	C50H78S		1936,657349
S	711,591281	711,5911564	711,590796	-0,506535786	C50H80S		1340,599854
S	715,528526	715,5284047	715,528196	-0,291710117	C51H72S		1389,309082
S	717,544325	717,5442084	717,543846	-0,505094942	C51H74S		1609,406494
S	719,559754	719,5596321	719,559496	-0,189190481	C51H76S		1214,441895
S	721,575499	721,575383	721,575146	-0,328432571	C51H78S		1475,241211
S	723,591471	723,5913658	723,590796	-0,787394445	C51H80S		2220,47583
S	725,60678	725,6066643	725,606446	-0,300804908	C51H82S		1333,161499
S	727,622925	727,6228084	727,622096	-0,979079409	C51H84S		1213,299072
S	731,560148	731,560034	731,559496	-0,735482613	C52H76S		1212,55835
S	733,575335	733,5752282	733,575146	-0,112019246	C52H78S		1549,916504
S	735,591004	735,5908968	735,590796	-0,137035539	C52H80S		1436,540039
S	737,607072	737,6069632	737,606446	-0,701192084	C52H82S		1263,119263
S	741,638395	741,6382884	741,637746	-0,731289033	C52H86S		1224,985474
S	751,622496	751,6224023	751,622096	-0,40751137	C53H84S		1556,48584
S	753,638074	753,6379757	753,637746	-0,304825371	C53H86S		1199,658447
S	761,60672	761,6066296	761,606446	-0,241064998	C54H82S		1290,070068
S	763,622412	763,6223227	763,622096	-0,296932117	C54H84S		1265,735229
S	773,606532	773,6064494	773,606446	-0,004406803	C55H82S		1190,629395
S	779,654093	779,6540167	779,653395	-0,797375585	C55H88S		1252,654541
S	791,653818	791,6537505	791,653395	-0,449022098	C56H88S		1167,66687
